GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Not Hispanic or Latino:,Margin of Error; Not Hispanic or Latino:,Estimate; Not Hispanic or Latino: - White alone,Margin of Error; Not Hispanic or Latino: - White alone,Estimate; Not Hispanic or Latino: - Black or African American alone,Margin of Error; Not Hispanic or Latino: - Black or African American alone,Estimate; Not Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Not Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Not Hispanic or Latino: - Asian alone,Margin of Error; Not Hispanic or Latino: - Asian alone,Estimate; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Not Hispanic or Latino: - Some other race alone,Margin of Error; Not Hispanic or Latino: - Some other race alone,Estimate; Not Hispanic or Latino: - Two or more races:,Margin of Error; Not Hispanic or Latino: - Two or more races:,Estimate; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races",Estimate; Hispanic or Latino:,Margin of Error; Hispanic or Latino:,Estimate; Hispanic or Latino: - White alone,Margin of Error; Hispanic or Latino: - White alone,Estimate; Hispanic or Latino: - Black or African American alone,Margin of Error; Hispanic or Latino: - Black or African American alone,Estimate; Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Hispanic or Latino: - Asian alone,Margin of Error; Hispanic or Latino: - Asian alone,Estimate; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Hispanic or Latino: - Some other race alone,Margin of Error; Hispanic or Latino: - Some other race alone,Estimate; Hispanic or Latino: - Two or more races:,Margin of Error; Hispanic or Latino: - Two or more races:,Estimate; Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US13067030407,13067030407,"Census Tract 304.07, Cobb County, Georgia",4669,459,4269,479,3260,345,535,284,0,13,312,186,0,13,0,13,162,94,12,20,150,95,400,224,283,155,0,13,0,13,0,13,0,13,117,169,0,13,0,13,0,13
1400000US13067030408,13067030408,"Census Tract 304.08, Cobb County, Georgia",3196,334,2826,318,1840,344,411,187,0,13,498,246,0,13,77,119,0,13,0,13,0,13,370,222,212,160,16,27,0,13,0,13,0,13,142,193,0,13,0,13,0,13
1400000US13067030409,13067030409,"Census Tract 304.09, Cobb County, Georgia",3523,231,3425,247,2691,225,282,240,6,10,393,133,0,13,0,13,53,66,0,13,53,66,98,126,5,9,0,13,0,13,0,13,0,13,93,128,0,13,0,13,0,13
1400000US13067030410,13067030410,"Census Tract 304.10, Cobb County, Georgia",4939,631,4111,517,2799,429,824,287,0,18,183,193,0,18,27,46,278,287,0,18,278,287,828,758,654,745,79,112,0,18,0,18,0,18,95,143,0,18,0,18,0,18
1400000US13067030411,13067030411,"Census Tract 304.11, Cobb County, Georgia",3799,641,2940,528,478,181,2419,505,0,13,43,72,0,13,0,13,0,13,0,13,0,13,859,377,261,194,67,59,0,13,0,13,0,13,478,327,53,80,0,13,53,80
1400000US13067030412,13067030412,"Census Tract 304.12, Cobb County, Georgia",4195,525,3238,521,759,312,2320,452,0,13,82,67,0,13,7,13,70,50,8,14,62,47,957,414,243,132,0,13,0,13,12,21,0,13,702,388,0,13,0,13,0,13
1400000US13067030413,13067030413,"Census Tract 304.13, Cobb County, Georgia",6101,922,4726,667,1827,624,1924,471,0,18,553,307,0,18,91,102,331,244,0,18,331,244,1375,650,670,472,22,40,0,18,0,18,0,18,552,450,131,211,131,211,0,18
1400000US13067030414,13067030414,"Census Tract 304.14, Cobb County, Georgia",2918,468,2448,448,362,220,1926,390,0,13,116,112,0,13,44,55,0,13,0,13,0,13,470,244,150,233,121,127,0,13,0,13,0,13,199,193,0,13,0,13,0,13
1400000US13067030502,13067030502,"Census Tract 305.02, Cobb County, Georgia",6535,387,5993,369,4515,329,1131,312,0,18,335,222,0,18,0,18,12,18,0,18,12,18,542,213,155,103,11,17,0,18,0,18,0,18,318,225,58,59,58,59,0,18
1400000US13067030504,13067030504,"Census Tract 305.04, Cobb County, Georgia",6803,576,5535,721,3377,435,1474,626,0,18,626,178,0,18,0,18,58,65,0,18,58,65,1268,497,983,441,0,18,0,18,0,18,0,18,285,308,0,18,0,18,0,18
1400000US13067030505,13067030505,"Census Tract 305.05, Cobb County, Georgia",6466,569,5335,530,2249,416,2155,502,0,18,670,387,0,18,28,27,233,241,0,18,233,241,1131,589,712,477,152,251,29,60,0,18,0,18,238,299,0,18,0,18,0,18
1400000US13067030506,13067030506,"Census Tract 305.06, Cobb County, Georgia",4082,307,3533,315,2450,307,836,218,0,13,87,92,0,13,42,49,118,98,0,13,118,98,549,226,278,246,0,13,0,13,0,13,0,13,271,95,0,13,0,13,0,13
1400000US13067030507,13067030507,"Census Tract 305.07, Cobb County, Georgia",4912,426,4547,444,3574,304,562,254,0,13,401,117,0,13,0,13,10,18,0,13,10,18,365,116,213,136,0,13,0,13,0,13,0,13,152,113,0,13,0,13,0,13
1400000US13067030601,13067030601,"Census Tract 306.01, Cobb County, Georgia",8864,1144,8038,1092,4126,791,2341,1024,15,24,1319,487,30,50,93,153,114,86,0,18,114,86,826,344,432,249,190,185,0,18,0,18,0,18,204,269,0,18,0,18,0,18
1400000US13067030602,13067030602,"Census Tract 306.02, Cobb County, Georgia",6680,530,6459,443,5906,470,458,143,0,18,95,96,0,18,0,18,0,18,0,18,0,18,221,246,63,53,0,18,0,18,0,18,0,18,158,241,0,18,0,18,0,18
1400000US13067030700,13067030700,"Census Tract 307, Cobb County, Georgia",3580,512,2720,342,1438,256,1233,258,0,13,8,13,0,13,0,13,41,40,18,29,23,28,860,363,35,37,182,187,0,13,0,13,0,13,643,316,0,13,0,13,0,13
1400000US13067030800,13067030800,"Census Tract 308, Cobb County, Georgia",5012,604,3312,576,2068,371,967,276,0,18,172,95,0,18,54,84,51,50,0,18,51,50,1700,453,1367,550,37,57,0,18,0,18,0,18,296,255,0,18,0,18,0,18
1400000US13067030901,13067030901,"Census Tract 309.01, Cobb County, Georgia",7191,759,6707,793,4802,606,1564,719,0,18,158,229,0,18,22,38,161,136,0,18,161,136,484,290,377,260,0,18,0,18,0,18,0,18,107,200,0,18,0,18,0,18
1400000US13067030902,13067030902,"Census Tract 309.02, Cobb County, Georgia",5430,868,3504,448,2371,350,803,298,0,18,122,132,0,18,0,18,208,217,0,18,208,217,1926,804,1153,679,0,18,0,18,0,18,0,18,763,420,10,18,0,18,10,18
1400000US13067030904,13067030904,"Census Tract 309.04, Cobb County, Georgia",6387,647,3763,488,987,348,2353,404,30,45,222,132,0,18,19,28,152,158,0,18,152,158,2624,629,1742,709,263,229,26,47,0,18,0,18,593,410,0,18,0,18,0,18
1400000US13067030905,13067030905,"Census Tract 309.05, Cobb County, Georgia",8254,774,6172,660,2233,325,3590,493,10,15,204,120,0,18,0,18,135,92,0,18,135,92,2082,466,740,353,63,55,0,18,0,18,0,18,1091,322,188,208,160,208,28,47
1400000US13067031001,13067031001,"Census Tract 310.01, Cobb County, Georgia",5176,691,2604,382,1333,311,1191,410,0,18,0,18,0,18,0,18,80,81,0,18,80,81,2572,713,1396,577,80,86,0,18,0,18,0,18,1096,499,0,18,0,18,0,18
1400000US13067031002,13067031002,"Census Tract 310.02, Cobb County, Georgia",9038,1059,5159,621,1791,385,3134,619,0,18,103,122,0,18,0,18,131,102,19,30,112,96,3879,1062,1362,519,123,195,0,18,0,18,0,18,2366,996,28,72,28,72,0,18
1400000US13067031004,13067031004,"Census Tract 310.04, Cobb County, Georgia",7834,689,5120,694,1954,463,2790,590,0,18,120,125,14,23,111,145,131,106,0,18,131,106,2714,740,1882,623,36,55,0,18,0,18,0,18,782,504,14,25,14,25,0,18
1400000US13067031005,13067031005,"Census Tract 310.05, Cobb County, Georgia",5640,486,3836,375,1383,267,1619,217,56,85,388,167,0,18,40,60,350,217,197,178,153,169,1804,410,1295,435,15,17,0,18,0,18,0,18,461,249,33,39,33,39,0,18
1400000US13067031101,13067031101,"Census Tract 311.01, Cobb County, Georgia",4284,603,2887,400,1400,196,1257,383,9,16,150,137,0,13,23,39,48,55,0,13,48,55,1397,520,657,382,29,47,0,13,0,13,0,13,711,377,0,13,0,13,0,13
1400000US13067031106,13067031106,"Census Tract 311.06, Cobb County, Georgia",8280,745,7251,737,3853,801,2804,864,0,18,390,298,9,14,57,91,138,104,0,18,138,104,1029,487,356,333,213,225,0,18,0,18,0,18,460,323,0,18,0,18,0,18
1400000US13067031108,13067031108,"Census Tract 311.08, Cobb County, Georgia",5366,550,4786,468,2133,354,2451,435,0,18,101,109,0,18,0,18,101,99,0,18,101,99,580,317,277,230,16,30,0,18,0,18,0,18,264,249,23,37,23,37,0,18
1400000US13067031110,13067031110,"Census Tract 311.10, Cobb County, Georgia",3940,629,2940,685,1798,290,1053,630,0,13,64,62,0,13,0,13,25,41,0,13,25,41,1000,382,890,384,38,61,0,13,0,13,0,13,72,71,0,13,0,13,0,13
1400000US13067031111,13067031111,"Census Tract 311.11, Cobb County, Georgia",3322,276,3003,270,2112,286,549,203,0,13,224,119,0,13,0,13,118,73,0,13,118,73,319,241,98,93,0,13,0,13,0,13,0,13,201,213,20,24,20,24,0,13
1400000US13067031112,13067031112,"Census Tract 311.12, Cobb County, Georgia",5220,457,4691,468,2959,388,1292,315,0,13,292,229,0,13,14,24,134,111,0,13,134,111,529,332,137,96,159,206,0,13,0,13,0,13,233,302,0,13,0,13,0,13
1400000US13067031113,13067031113,"Census Tract 311.13, Cobb County, Georgia",851,194,627,145,206,123,332,104,0,13,15,20,0,13,0,13,74,77,0,13,74,77,224,124,135,111,28,38,0,13,0,13,0,13,61,69,0,13,0,13,0,13
1400000US13067031114,13067031114,"Census Tract 311.14, Cobb County, Georgia",7671,692,5569,556,1955,386,2853,544,0,18,649,348,44,62,0,18,68,80,37,60,31,51,2102,692,1295,661,18,29,0,18,0,18,0,18,698,475,91,146,91,146,0,18
1400000US13067031115,13067031115,"Census Tract 311.15, Cobb County, Georgia",4620,712,3253,581,1139,294,1782,653,0,13,150,116,0,13,153,249,29,48,0,13,29,48,1367,568,542,681,81,90,0,13,0,13,0,13,744,561,0,13,0,13,0,13
1400000US13067031116,13067031116,"Census Tract 311.16, Cobb County, Georgia",5092,850,3228,675,1056,428,2041,587,0,13,111,122,0,13,0,13,20,32,0,13,20,32,1864,694,479,569,74,126,0,13,0,13,0,13,1259,688,52,80,52,80,0,13
1400000US13067031117,13067031117,"Census Tract 311.17, Cobb County, Georgia",4813,513,4237,451,3460,314,572,346,0,13,147,125,0,13,10,17,48,62,0,13,48,62,576,258,91,118,88,109,0,13,0,13,0,13,397,314,0,13,0,13,0,13
1400000US13067031118,13067031118,"Census Tract 311.18, Cobb County, Georgia",5299,504,5089,442,3037,534,1218,245,0,18,743,495,0,18,18,30,73,92,0,18,73,92,210,202,21,34,0,18,0,18,0,18,0,18,100,99,89,102,89,102,0,18
1400000US13067031205,13067031205,"Census Tract 312.05, Cobb County, Georgia",5847,675,5249,602,3290,558,1649,384,0,18,223,174,0,18,0,18,87,97,0,18,87,97,598,427,353,387,193,180,0,18,0,18,0,18,52,98,0,18,0,18,0,18
1400000US13067031206,13067031206,"Census Tract 312.06, Cobb County, Georgia",9541,668,9216,660,4414,499,3649,690,0,18,848,519,0,18,0,18,305,295,0,18,305,295,325,111,199,166,0,18,0,18,0,18,0,18,88,75,38,51,38,51,0,18
1400000US13067031207,13067031207,"Census Tract 312.07, Cobb County, Georgia",3127,348,3014,382,1845,255,776,184,0,13,260,256,0,13,0,13,133,116,0,13,133,116,113,104,113,104,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13067031208,13067031208,"Census Tract 312.08, Cobb County, Georgia",6332,550,5997,588,2911,625,1360,364,0,18,1699,466,15,25,0,18,12,21,0,18,12,21,335,320,200,289,78,109,0,18,0,18,0,18,57,87,0,18,0,18,0,18
1400000US13067031209,13067031209,"Census Tract 312.09, Cobb County, Georgia",4171,279,3919,278,3187,263,321,135,25,47,323,135,0,13,0,13,63,53,35,42,28,31,252,149,161,109,53,81,0,13,0,13,0,13,25,33,13,22,13,22,0,13
1400000US13067031211,13067031211,"Census Tract 312.11, Cobb County, Georgia",4107,612,3498,518,1610,339,1512,442,0,13,240,233,0,13,0,13,136,128,0,13,136,128,609,431,332,334,135,210,0,13,0,13,0,13,142,200,0,13,0,13,0,13
1400000US13067031212,13067031212,"Census Tract 312.12, Cobb County, Georgia",2340,242,2303,245,2167,235,53,54,0,13,48,65,0,13,0,13,35,46,0,13,35,46,37,35,30,31,0,13,0,13,0,13,0,13,7,15,0,13,0,13,0,13
1400000US13067031306,13067031306,"Census Tract 313.06, Cobb County, Georgia",4159,252,3762,275,1996,260,1630,276,0,13,22,28,0,13,0,13,114,88,0,13,114,88,397,125,397,125,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13067031307,13067031307,"Census Tract 313.07, Cobb County, Georgia",5758,429,5254,400,3473,327,1634,363,0,18,31,36,0,18,0,18,116,131,0,18,116,131,504,141,233,132,0,18,0,18,0,18,0,18,271,216,0,18,0,18,0,18
1400000US13067031308,13067031308,"Census Tract 313.08, Cobb County, Georgia",5383,580,4148,432,1345,207,2728,443,0,18,66,59,0,18,0,18,9,14,9,14,0,18,1235,431,716,346,267,234,0,18,0,18,0,18,234,238,18,29,18,29,0,18
1400000US13067031309,13067031309,"Census Tract 313.09, Cobb County, Georgia",8052,767,6298,667,1734,430,4357,570,9,16,0,18,0,18,0,18,198,162,43,80,155,141,1754,657,1432,678,9,14,0,18,0,18,0,18,300,233,13,22,13,22,0,18
1400000US13067031310,13067031310,"Census Tract 313.10, Cobb County, Georgia",7276,869,5019,715,339,226,4458,656,50,74,0,18,0,18,22,35,150,134,0,18,150,134,2257,797,1167,667,275,252,0,18,0,18,0,18,755,373,60,95,60,95,0,18
1400000US13067031311,13067031311,"Census Tract 313.11, Cobb County, Georgia",9565,940,7726,828,1440,595,6054,694,0,18,33,51,0,18,0,18,199,190,47,69,152,131,1839,814,917,583,60,92,0,18,0,18,0,18,602,550,260,184,163,144,97,113
1400000US13067031312,13067031312,"Census Tract 313.12, Cobb County, Georgia",9572,940,7860,817,2558,318,4771,814,24,41,209,155,0,18,111,156,187,103,50,75,137,76,1712,737,1204,542,95,133,0,18,0,18,0,18,413,530,0,18,0,18,0,18
1400000US13067031313,13067031313,"Census Tract 313.13, Cobb County, Georgia",10356,580,9210,656,4998,471,3224,477,0,20,738,450,0,20,0,20,250,162,60,88,190,117,1146,367,608,356,353,404,0,20,0,20,0,20,185,215,0,20,0,20,0,20
1400000US13067031404,13067031404,"Census Tract 314.04, Cobb County, Georgia",5993,506,5338,533,2868,426,2361,454,0,18,17,27,0,18,0,18,92,122,0,18,92,122,655,373,500,404,94,140,0,18,0,18,0,18,61,62,0,18,0,18,0,18
1400000US13067031405,13067031405,"Census Tract 314.05, Cobb County, Georgia",8387,681,6807,624,2801,537,3829,667,0,18,123,170,0,18,0,18,54,72,0,18,54,72,1580,363,962,422,96,151,0,18,0,18,0,18,522,445,0,18,0,18,0,18
1400000US13067031406,13067031406,"Census Tract 314.06, Cobb County, Georgia",7145,651,6387,675,1980,493,4315,607,0,18,5,11,0,18,0,18,87,85,0,18,87,85,758,275,712,297,5,11,0,18,0,18,0,18,41,57,0,18,0,18,0,18
1400000US13067031408,13067031408,"Census Tract 314.08, Cobb County, Georgia",5791,529,5544,526,1720,307,3756,573,0,18,19,24,0,18,0,18,49,55,0,18,49,55,247,231,99,107,0,18,0,18,0,18,0,18,127,199,21,42,21,42,0,18
1400000US13067031409,13067031409,"Census Tract 314.09, Cobb County, Georgia",5169,527,4393,425,1681,294,2610,398,0,18,63,67,0,18,0,18,39,36,0,18,39,36,776,371,527,264,0,18,0,18,0,18,0,18,150,195,99,95,60,71,39,63
1400000US13067031503,13067031503,"Census Tract 315.03, Cobb County, Georgia",9187,689,8031,615,3012,454,4562,583,0,18,239,185,0,18,0,18,218,153,0,18,218,153,1156,427,823,624,22,36,0,18,0,18,0,18,305,290,6,21,0,18,6,21
1400000US13067031505,13067031505,"Census Tract 315.05, Cobb County, Georgia",5782,420,5591,416,2488,353,2847,346,42,68,137,167,0,18,21,35,56,50,22,35,34,37,191,94,176,97,15,23,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US13067031506,13067031506,"Census Tract 315.06, Cobb County, Georgia",5026,576,4048,581,1783,351,1961,533,0,13,137,123,0,13,15,23,152,159,0,13,152,159,978,314,483,282,0,13,8,13,0,13,17,26,470,369,0,13,0,13,0,13
1400000US13067031507,13067031507,"Census Tract 315.07, Cobb County, Georgia",3527,492,3149,516,843,166,2223,463,0,13,0,13,0,13,73,77,10,21,0,13,10,21,378,208,222,119,86,89,0,13,0,13,0,13,70,113,0,13,0,13,0,13
1400000US13067031508,13067031508,"Census Tract 315.08, Cobb County, Georgia",4611,320,4339,324,2248,245,1736,258,0,18,0,18,0,18,0,18,355,206,57,91,298,196,272,217,262,218,10,20,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US13067031509,13067031509,"Census Tract 315.09, Cobb County, Georgia",9686,737,9033,842,3996,703,4686,780,0,18,196,217,0,18,42,70,113,90,48,61,65,65,653,352,152,132,347,269,0,18,0,18,0,18,71,106,83,131,83,131,0,18
1400000US13069010100,13069010100,"Census Tract 101, Coffee County, Georgia",3319,373,3136,353,2663,319,433,151,8,14,26,34,0,13,0,13,6,8,0,13,6,8,183,141,153,133,0,13,0,13,0,13,0,13,30,33,0,13,0,13,0,13
1400000US13069010200,13069010200,"Census Tract 102, Coffee County, Georgia",3161,425,2619,321,2573,325,46,54,0,13,0,13,0,13,0,13,0,13,0,13,0,13,542,338,317,256,10,17,0,13,0,13,0,13,215,247,0,13,0,13,0,13
1400000US13069010300,13069010300,"Census Tract 103, Coffee County, Georgia",6078,374,5614,374,3375,350,2217,274,0,18,0,18,0,18,0,18,22,29,0,18,22,29,464,318,187,108,0,18,0,18,0,18,0,18,277,316,0,18,0,18,0,18
1400000US13069010400,13069010400,"Census Tract 104, Coffee County, Georgia",4978,623,4726,551,3040,436,1413,429,34,55,14,24,0,13,163,210,62,55,0,13,62,55,252,261,19,42,0,13,0,13,0,13,0,13,233,260,0,13,0,13,0,13
1400000US13069010500,13069010500,"Census Tract 105, Coffee County, Georgia",3345,569,2784,480,2027,312,673,381,7,14,0,13,0,13,49,86,28,40,0,13,28,40,561,394,252,203,7,12,11,17,0,13,0,13,291,322,0,13,0,13,0,13
1400000US13069010600,13069010600,"Census Tract 106, Coffee County, Georgia",5335,752,5110,750,4588,730,452,234,18,28,0,18,0,18,44,56,8,14,0,18,8,14,225,138,120,97,0,18,4,11,0,18,0,18,71,63,30,49,30,49,0,18
1400000US13069010700,13069010700,"Census Tract 107, Coffee County, Georgia",6582,725,4987,696,3240,575,1551,384,0,18,25,32,0,18,94,104,77,69,0,18,77,69,1595,514,578,300,0,18,18,30,0,18,0,18,999,581,0,18,0,18,0,18
1400000US13069010801,13069010801,"Census Tract 108.01, Coffee County, Georgia",5404,571,4934,574,2308,319,2389,441,0,18,193,286,0,18,0,18,44,66,0,18,44,66,470,390,245,315,7,15,0,18,0,18,0,18,218,245,0,18,0,18,0,18
1400000US13069010802,13069010802,"Census Tract 108.02, Coffee County, Georgia",4745,597,4504,550,1848,368,2603,450,0,13,0,13,0,13,0,13,53,64,0,13,53,64,241,279,224,278,0,13,0,13,17,26,0,13,0,13,0,13,0,13,0,13
1400000US13071970100,13071970100,"Census Tract 9701, Colquitt County, Georgia",5227,527,4385,447,3662,367,608,220,46,46,0,18,0,18,0,18,69,101,0,18,69,101,842,321,623,309,27,33,0,18,0,18,0,18,192,142,0,18,0,18,0,18
1400000US13071970200,13071970200,"Census Tract 9702, Colquitt County, Georgia",2824,335,2687,344,2258,342,346,118,0,13,2,4,11,14,7,11,63,63,0,13,63,63,137,149,7,12,0,13,0,13,0,13,0,13,130,153,0,13,0,13,0,13
1400000US13071970300,13071970300,"Census Tract 9703, Colquitt County, Georgia",5141,590,4676,576,1479,404,3197,467,0,13,0,13,0,13,0,13,0,13,0,13,0,13,465,429,285,442,0,13,0,13,0,13,0,13,180,244,0,13,0,13,0,13
1400000US13071970400,13071970400,"Census Tract 9704, Colquitt County, Georgia",3513,522,2958,437,1974,440,981,268,0,13,0,13,0,13,0,13,3,6,0,13,3,6,555,295,498,291,0,13,0,13,0,13,0,13,57,68,0,13,0,13,0,13
1400000US13071970500,13071970500,"Census Tract 9705, Colquitt County, Georgia",3362,471,2562,372,2256,341,253,106,0,13,0,13,0,13,0,13,53,69,0,13,53,69,800,448,516,393,0,13,0,13,0,13,0,13,284,267,0,13,0,13,0,13
1400000US13071970600,13071970600,"Census Tract 9706, Colquitt County, Georgia",6472,612,4937,469,4410,463,463,187,0,18,29,70,0,18,0,18,35,60,0,18,35,60,1535,527,892,500,0,18,0,18,0,18,0,18,643,383,0,18,0,18,0,18
1400000US13071970701,13071970701,"Census Tract 9707.01, Colquitt County, Georgia",7081,670,6184,526,4331,507,1776,437,0,18,0,18,0,18,15,26,62,84,0,18,62,84,897,499,613,509,22,32,0,18,0,18,0,18,167,236,95,162,95,162,0,18
1400000US13071970702,13071970702,"Census Tract 9707.02, Colquitt County, Georgia",2404,433,1658,379,768,316,849,224,0,13,1,2,0,13,0,13,40,72,0,13,40,72,746,372,618,324,0,13,0,13,0,13,0,13,128,110,0,13,0,13,0,13
1400000US13071970800,13071970800,"Census Tract 9708, Colquitt County, Georgia",3105,393,2554,463,1288,289,1266,312,0,13,0,13,0,13,0,13,0,13,0,13,0,13,551,383,551,383,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13071970900,13071970900,"Census Tract 9709, Colquitt County, Georgia",6858,825,5231,807,4164,727,934,427,0,18,0,18,0,18,0,18,133,138,0,18,133,138,1627,515,835,361,0,18,0,18,0,18,0,18,792,525,0,18,0,18,0,18
1400000US13073030102,13073030102,"Census Tract 301.02, Columbia County, Georgia",9957,636,9647,658,7682,614,430,235,0,18,1442,247,0,18,0,18,93,89,19,31,74,84,310,180,255,174,0,18,0,18,0,18,0,18,55,92,0,18,0,18,0,18
1400000US13073030103,13073030103,"Census Tract 301.03, Columbia County, Georgia",3194,260,3030,282,2328,292,309,259,0,13,393,114,0,13,0,13,0,13,0,13,0,13,164,158,164,158,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13073030105,13073030105,"Census Tract 301.05, Columbia County, Georgia",5725,636,5544,640,4098,629,785,332,0,18,490,206,0,18,0,18,171,172,0,18,171,172,181,181,91,130,16,26,0,18,0,18,0,18,0,18,74,125,74,125,0,18
1400000US13073030106,13073030106,"Census Tract 301.06, Columbia County, Georgia",4070,500,3933,524,3208,472,448,273,43,49,191,134,0,13,0,13,43,57,0,13,43,57,137,111,108,94,0,13,0,13,0,13,0,13,8,18,21,35,21,35,0,13
1400000US13073030201,13073030201,"Census Tract 302.01, Columbia County, Georgia",6105,694,5966,697,4258,534,1352,510,0,18,211,221,0,18,0,18,145,122,0,18,145,122,139,111,113,99,0,18,0,18,0,18,0,18,0,18,26,46,26,46,0,18
1400000US13073030202,13073030202,"Census Tract 302.02, Columbia County, Georgia",3295,307,3018,306,2282,307,540,190,0,13,61,61,0,13,33,41,102,101,0,13,102,101,277,192,190,159,0,13,0,13,0,13,0,13,43,51,44,66,44,66,0,13
1400000US13073030203,13073030203,"Census Tract 302.03, Columbia County, Georgia",6164,496,6070,518,4815,507,886,258,0,18,311,190,0,18,0,18,58,67,0,18,58,67,94,124,94,124,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US13073030302,13073030302,"Census Tract 303.02, Columbia County, Georgia",10241,814,9648,783,7602,654,1266,577,0,20,442,188,0,20,26,43,312,245,0,20,312,245,593,407,401,378,123,124,0,20,0,20,0,20,65,62,4,7,0,20,4,7
1400000US13073030304,13073030304,"Census Tract 303.04, Columbia County, Georgia",6870,668,6541,608,5032,576,1085,319,0,18,334,164,0,18,0,18,90,79,0,18,90,79,329,249,274,248,32,52,0,18,0,18,0,18,23,37,0,18,0,18,0,18
1400000US13073030306,13073030306,"Census Tract 303.06, Columbia County, Georgia",5041,702,4902,702,3728,662,927,177,0,13,220,163,0,13,0,13,27,25,0,13,27,25,139,103,114,97,25,40,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13073030307,13073030307,"Census Tract 303.07, Columbia County, Georgia",6780,716,6643,771,5636,730,849,284,26,42,89,60,15,26,0,18,28,39,0,18,28,39,137,186,119,183,0,18,0,18,0,18,0,18,18,33,0,18,0,18,0,18
1400000US13073030308,13073030308,"Census Tract 303.08, Columbia County, Georgia",9072,642,8676,703,6999,637,1126,445,0,18,347,165,0,18,0,18,204,126,0,18,204,126,396,320,96,87,17,31,0,18,0,18,0,18,138,174,145,215,145,215,0,18
1400000US13073030309,13073030309,"Census Tract 303.09, Columbia County, Georgia",10549,897,10237,895,7845,821,1762,835,0,18,530,151,0,18,0,18,100,104,0,18,100,104,312,283,312,283,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US13073030401,13073030401,"Census Tract 304.01, Columbia County, Georgia",2302,326,2251,308,1669,293,543,138,8,13,0,13,0,13,8,13,23,32,0,13,23,32,51,83,51,83,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13073030402,13073030402,"Census Tract 304.02, Columbia County, Georgia",9080,851,8173,849,6298,817,1345,327,40,59,162,121,0,18,22,39,306,194,14,22,292,194,907,385,723,366,87,102,0,18,0,18,0,18,86,81,11,18,11,18,0,18
1400000US13073030503,13073030503,"Census Tract 305.03, Columbia County, Georgia",7894,758,7511,766,5928,649,1430,419,23,30,52,59,0,18,0,18,78,95,0,18,78,95,383,231,260,211,39,60,0,18,0,18,0,18,38,60,46,44,14,22,32,50
1400000US13073030504,13073030504,"Census Tract 305.04, Columbia County, Georgia",3369,292,3093,328,2499,313,541,185,0,13,10,13,0,13,0,13,43,37,0,13,43,37,276,235,276,235,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13073030505,13073030505,"Census Tract 305.05, Columbia County, Georgia",6445,852,5109,599,3356,529,1523,412,0,18,47,54,0,18,0,18,183,130,0,18,183,130,1336,770,991,751,0,18,0,18,0,18,0,18,305,254,40,61,0,18,40,61
