ID,DATA,CTYSOSID,PRECINCT_I,PRECINCT_N,COUNTY_NUM,COUNTY_NAM,FIPS2,2012_preci,avg_income,race,XCOORD,YCOORD
5124588.000000000000000,1773.000000000000000,13595,95,095 DULUTH F,67,GWINNETT,135,900,82197,,-84.096686,33.974961
5124693.000000000000000,1816.000000000000000,135138,138,138 DULUTH I,67,GWINNETT,135,792,125953,white,-84.106424,33.998548
5160516.000000000000000,1821.000000000000000,135143,143,143 LAWRENCEVILLE L,67,GWINNETT,135,798,77541,,-84.010162,33.915300
5160592.000000000000000,1739.000000000000000,13561,61,061 LAWRENCEVILLE E,67,GWINNETT,135,863,51034,,-84.010547,33.945939
5160654.000000000000000,1831.000000000000000,135153,153,153 LAWRENCEVILLE N,67,GWINNETT,135,809,62933,,-84.007381,33.933924
5160726.000000000000000,1694.000000000000000,13516,16,016 LAWRENCEVILLE B,67,GWINNETT,135,813,82312,,-83.987772,33.916718
5160784.000000000000000,1756.000000000000000,13578,78,078 BAYCREEK K,67,GWINNETT,135,881,81206,white,-83.971527,33.901098
5160840.000000000000000,1693.000000000000000,13515,15,015 LAWRENCEVILLE A,67,GWINNETT,135,805,57765,white,-83.981726,33.940228
5140844.000000000000000,1755.000000000000000,13577,77,077 GOODWINS C,67,GWINNETT,135,880,74287,,-84.057523,33.974932
5140923.000000000000000,1775.000000000000000,13597,97,097 GOODWINS E,67,GWINNETT,135,902,87091,white,-84.057196,34.004603
5140990.000000000000000,1788.000000000000000,135110,110,110 MARTINS G,67,GWINNETT,135,762,67590,,-84.025771,33.953661
5141048.000000000000000,1802.000000000000000,135124,124,124 GOODWINS G,67,GWINNETT,135,777,80027,white,-84.028009,33.974058
5141104.000000000000000,1827.000000000000000,135149,149,149 GOODWINS I,67,GWINNETT,135,804,96695,white,-84.048988,33.980741
5141153.000000000000000,1684.000000000000000,1356,6,006 GOODWINS A,67,GWINNETT,135,861,88866,white,-84.037325,33.986155
5141222.000000000000000,1806.000000000000000,135128,128,128 GOODWINS H,67,GWINNETT,135,781,75901,white,-84.041445,34.013866
5141290.000000000000000,1761.000000000000000,13583,83,083 GOODWINS D,67,GWINNETT,135,887,80931,white,-84.023554,33.998210
5286568.000000000000000,1783.000000000000000,135105,105,105 SUGAR HILL F,67,GWINNETT,135,756,122199,white,-84.056475,34.094975
