County Name,County Code,County Precinct,Precinct Description,Combo#,Cong,Senat,House,Judic,Ward,Schol,Watbd,Supcm,Schob,Fire,Cityl,Commi,Munib,
RICHMOND,121,104,104,00202,012,022,125,010,,1,,9,,,,1,,
RICHMOND,121,105,105,00201,012,022,124,010,,1,,9,,,,1,,
RICHMOND,121,106,106,00201,012,022,124,010,,1,,9,,,,1,,
RICHMOND,121,107,107,00200,012,022,123,010,,1,,9,,,,1,,
RICHMOND,121,108,108,00200,012,022,123,010,,1,,9,,,,1,,
RICHMOND,121,109,109,00202,012,022,125,010,,1,,9,,,,1,,
RICHMOND,121,110,110,00201,012,022,124,010,,1,,9,,,,1,,
RICHMOND,121,111,111,00201,012,022,124,010,,1,,9,,,,1,,
RICHMOND,121,112,112,00201,012,022,124,010,,1,,9,,,,1,,
RICHMOND,121,113,113,00201,012,022,124,010,,1,,9,,,,1,,
RICHMOND,121,114,114,00202,012,022,125,010,,1,,9,,,,1,,
RICHMOND,121,115,115,00202,012,022,125,010,,1,,9,,,,1,,
RICHMOND,121,201,201,00203,012,022,124,010,,2,,9,,,,2,,
RICHMOND,121,202,202,00204,012,022,125,010,,2,,9,,,,2,,
RICHMOND,121,203,203,00203,012,022,124,010,,2,,9,,,,2,,
RICHMOND,121,204,204,00203,012,022,124,010,,2,,9,,,,2,,
RICHMOND,121,205,205,00204,012,022,125,010,,2,,9,,,,2,,
RICHMOND,121,206,206,00203,012,022,124,010,,2,,9,,,,2,,
RICHMOND,121,207,207,00203,012,022,124,010,,2,,9,,,,2,,
RICHMOND,121,208,208,00203,012,022,124,010,,2,,9,,,,2,,
RICHMOND,121,209,209,00203,012,022,124,010,,2,,9,,,,2,,
RICHMOND,121,210,210,00203,012,022,124,010,,2,,9,,,,2,,
RICHMOND,121,301,301,00205,012,022,123,010,,3,,10,,,,3,,
RICHMOND,121,301,301,00207,012,022,127,010,,3,,10,,,,3,,
RICHMOND,121,302,302,00206,012,022,124,010,,3,,10,,,,3,,
RICHMOND,121,303,303,00205,012,022,123,010,,3,,10,,,,3,,
RICHMOND,121,304,304,00206,012,022,124,010,,3,,10,,,,3,,
RICHMOND,121,305,305,00205,012,022,123,010,,3,,10,,,,3,,
RICHMOND,121,306,306,00207,012,022,127,010,,3,,10,,,,3,,
RICHMOND,121,307,307,00205,012,022,123,010,,3,,10,,,,3,,
RICHMOND,121,308,308,00225,012,023,123,010,,3,,10,,,,3,,
RICHMOND,121,309,309,00207,012,022,127,010,,3,,10,,,,3,,
RICHMOND,121,310,310,00207,012,022,127,010,,3,,10,,,,3,,
RICHMOND,121,401,401,00208,012,022,126,010,,4,,9,,,,4,,
RICHMOND,121,402,402,00209,012,022,127,010,,4,,9,,,,4,,
RICHMOND,121,404,404,00208,012,022,126,010,,4,,9,,,,4,,
RICHMOND,121,405,405,00208,012,022,126,010,,4,,9,,,,4,,
RICHMOND,121,406,406,00208,012,022,126,010,,4,,9,,,,4,,
RICHMOND,121,407,407,00209,012,022,127,010,,4,,9,,,,4,,
RICHMOND,121,408,408,00208,012,022,126,010,,4,,9,,,,4,,
RICHMOND,121,501,501,00211,012,022,125,010,,5,,9,,,,5,,
RICHMOND,121,502,502,00212,012,022,127,010,,5,,9,,,,5,,
RICHMOND,121,503,503,00212,012,022,127,010,,5,,9,,,,5,,
RICHMOND,121,504,504,00210,012,022,124,010,,5,,9,,,,5,,
RICHMOND,121,505,505,00212,012,022,127,010,,5,,9,,,,5,,
RICHMOND,121,506,506,00211,012,022,125,010,,5,,9,,,,5,,
RICHMOND,121,507,507,00210,012,022,124,010,,5,,9,,,,5,,
RICHMOND,121,508,508,00210,012,022,124,010,,5,,9,,,,5,,
RICHMOND,121,509,509,00226,012,022,126,010,,5,,9,,,,5,,
RICHMOND,121,510,510,00211,012,022,125,010,,5,,9,,,,5,,
RICHMOND,121,601,601,00213,012,022,125,010,,6,,10,,,,6,,
RICHMOND,121,602,602,00213,012,022,125,010,,6,,10,,,,6,,
RICHMOND,121,603,603,00213,012,022,125,010,,6,,10,,,,6,,
RICHMOND,121,604,604,00213,012,022,125,010,,6,,10,,,,6,,
RICHMOND,121,605,605,00213,012,022,125,010,,6,,10,,,,6,,
RICHMOND,121,606,606,00213,012,022,125,010,,6,,10,,,,6,,
RICHMOND,121,607,607,00227,012,022,126,010,,6,,10,,,,6,,
RICHMOND,121,608,608,00228,012,023,125,010,,6,,10,,,,6,,
RICHMOND,121,701,701,00214,012,022,123,010,,7,,10,,,,7,,
RICHMOND,121,702,702,00215,012,022,124,010,,7,,10,,,,7,,
RICHMOND,121,703,703,00215,012,022,124,010,,7,,10,,,,7,,
RICHMOND,121,705,705,00216,012,023,123,010,,7,,10,,,,7,,
RICHMOND,121,706,706,00216,012,023,123,010,,7,,10,,,,7,,
RICHMOND,121,707,707,00217,012,023,124,010,,7,,10,,,,7,,
RICHMOND,121,708,708,00217,012,023,124,010,,7,,10,,,,7,,
RICHMOND,121,709,709,00229,012,024,124,010,,7,,10,,,,7,,
RICHMOND,121,801,801,00220,012,022,127,010,,8,,10,,,,8,,
RICHMOND,121,801B,801B,00221,012,022,127,010,,8,,10,,,LRG,8,,
RICHMOND,121,802,802,00222,012,023,125,010,,8,,10,,,,8,,
RICHMOND,121,803,803,00220,012,022,127,010,,8,,10,,,,8,,
RICHMOND,121,804,804,00219,012,022,126,010,,8,,10,,,,8,,
RICHMOND,121,804H,804H,00224,012,023,126,010,,8,,10,,,LRG,8,,
RICHMOND,121,805,805,00218,012,022,125,010,,8,,10,,,,8,,
RICHMOND,121,806,806,00222,012,023,125,010,,8,,10,,,,8,,
RICHMOND,121,807,807,00219,012,022,126,010,,8,,10,,,,8,,
RICHMOND,121,808,808,00222,012,023,125,010,,8,,10,,,,8,,
RICHMOND,121,809,809,00219,012,022,126,010,,8,,10,,,,8,,
RICHMOND,121,810,810,00223,012,023,126,010,,8,,10,,,,8,,
RICHMOND,121,88888,88888,00000,99999,99999,99999,99999,,,,,,,,99999,,
RICHMOND,121,99999,99999,00000,99999,99999,99999,99999,,,,,,,,99999,,
ROCKDALE,122,88888,88888,00000,99999,99999,99999,99999,,LRG,,,,,,LRG,,
ROCKDALE,122,99999,99999,00000,99999,99999,99999,99999,,LRG,,,,,,LRG,,
ROCKDALE,122,BA,BA,00404,004,017,109,004,,LRG,,,,,,LRG,,
ROCKDALE,122,BT,BT,00405,004,043,114,004,,LRG,,,,,,LRG,,
ROCKDALE,122,CO,CO,00408,004,043,092,004,1,LRG,,,,,,LRG,,
ROCKDALE,122,CO,CO,00409,004,043,092,004,2,LRG,,,,,,LRG,,
ROCKDALE,122,CO,CO,00410,004,043,092,004,3,LRG,,,,,,LRG,,
ROCKDALE,122,CO,CO,00411,004,043,092,004,4,LRG,,,,,,LRG,,
ROCKDALE,122,FI,FI,00406,004,043,113,004,,LRG,,,,,,LRG,,
ROCKDALE,122,FS,FS,00401,004,043,091,004,,LRG,,,,,,LRG,,
ROCKDALE,122,FS,FS,00403,004,043,092,004,,LRG,,,,,,LRG,,
ROCKDALE,122,HC,HC,00402,004,017,091,004,,LRG,,,,,,LRG,,
ROCKDALE,122,HI,HI,00403,004,043,092,004,,LRG,,,,,,LRG,,
ROCKDALE,122,HI,HI,00405,004,043,114,004,,LRG,,,,,,LRG,,
ROCKDALE,122,LA,LA,00403,004,043,092,004,,LRG,,,,,,LRG,,
ROCKDALE,122,LO,LO,00407,004,017,090,004,,LRG,,,,,,LRG,,
ROCKDALE,122,MA,MA,00402,004,017,091,004,,LRG,,,,,,LRG,,
ROCKDALE,122,MA,MA,00404,004,017,109,004,,LRG,,,,,,LRG,,
ROCKDALE,122,MI,MI,00403,004,043,092,004,,LRG,,,,,,LRG,,
ROCKDALE,122,OT,OT,00408,004,043,092,004,1,LRG,,,,,,LRG,,
ROCKDALE,122,OT,OT,00409,004,043,092,004,2,LRG,,,,,,LRG,,
ROCKDALE,122,OT,OT,00410,004,043,092,004,3,LRG,,,,,,LRG,,
ROCKDALE,122,OT,OT,00411,004,043,092,004,4,LRG,,,,,,LRG,,
ROCKDALE,122,OT,OT,00412,004,043,091,004,4,LRG,,,,,,LRG,,
ROCKDALE,122,OT,OT,00413,004,043,114,004,2,LRG,,,,,,LRG,,
ROCKDALE,122,RO,RO,00401,004,043,091,004,,LRG,,,,,,LRG,,
ROCKDALE,122,SA,SA,00401,004,043,091,004,,LRG,,,,,,LRG,,
ROCKDALE,122,SH,SH,00403,004,043,092,004,,LRG,,,,,,LRG,,
ROCKDALE,122,SM,SM,00401,004,043,091,004,,LRG,,,,,,LRG,,
ROCKDALE,122,SP,SP,00401,004,043,091,004,,LRG,,,,,,LRG,,
ROCKDALE,122,ST,ST,00401,004,043,091,004,,LRG,,,,,,LRG,,
SCHLEY,123,01,PRECINCT ONE,00001,002,015,138,003,,1,,,,,,1,,
SCHLEY,123,01,PRECINCT ONE,00004,002,015,138,003,,1,,,,,3,1,,
SCHLEY,123,01,PRECINCT ONE,00005,002,015,138,003,,2,,,,,,2,,
SCHLEY,123,01,PRECINCT ONE,00006,002,015,138,003,,2,,,,,1,2,,
SCHLEY,123,01,PRECINCT ONE,00008,002,015,138,003,,2,,,,,3,2,,
SCHLEY,123,01,PRECINCT ONE,00009,002,015,138,003,,3,,,,,,3,,
SCHLEY,123,01,PRECINCT ONE,00012,002,015,138,003,,4,,,,,,4,,
SCHLEY,123,01,PRECINCT ONE,00014,002,015,138,003,,4,,,,,4,4,,
SCHLEY,123,01,PRECINCT ONE,00023,002,015,138,003,,1,,,,,4,1,,
SCHLEY,123,01,PRECINCT ONE,00026,002,015,138,003,,4,,,,,2,4,,
SCHLEY,123,01,PRECINCT ONE,00027,002,015,138,003,,1,,,,,1,1,,
SCHLEY,123,01,PRECINCT ONE,00028,002,015,138,003,,2,,,,,4,2,,
SCHLEY,123,01,PRECINCT ONE,00029,002,015,138,003,,3,,,,,3,3,,
SCHLEY,123,01,PRECINCT ONE,00030,002,015,138,003,,3,,,,,2,3,,
SCHLEY,123,01,PRECINCT ONE,00031,002,015,138,003,,4,,,,,3,4,,
SCHLEY,123,01,PRECINCT ONE,00032,002,015,138,003,,4,,,,,,1,,
SCHLEY,123,01,PRECINCT ONE,00033,002,015,138,003,,4,,,,,,3,,
SCHLEY,123,01,PRECINCT ONE,00034,002,015,138,003,,3,,,,,,2,,
SCHLEY,123,01,PRECINCT ONE,00035,002,015,138,003,,1,,,,,1,2,,
SCHLEY,123,01,PRECINCT ONE,00036,002,015,138,003,,2,,,,,1,1,,
SCHLEY,123,01,PRECINCT ONE,00037,002,015,138,003,,4,,,,,2,3,,
SCHLEY,123,01,PRECINCT ONE,00038,002,015,138,003,,4,,,,,3,3,,
SCHLEY,123,01,PRECINCT ONE,00039,002,015,138,003,,4,,,,,4,1,,
SCHLEY,123,88888,88888,00000,99999,99999,99999,99999,,,,,,,,99999,,
SCHLEY,123,99999,99999,00000,99999,99999,99999,99999,,,,,,,,99999,,
SCREVEN,124,01,SYLVANIA,00114,012,023,159,001,,07,,,,,,07,,
SCREVEN,124,01,SYLVANIA,00115,012,023,159,001,,07,,,,,LRG,07,,
SCREVEN,124,02,HUNTERS,00106,012,023,159,001,,03,,,,,,03,,
SCREVEN,124,03,NEWINGTON,00108,012,023,159,001,,04,,,,,,04,,
SCREVEN,124,03,NEWINGTON,00109,012,023,159,001,,04,,,,,LRG,04,,
SCREVEN,124,03,NEWINGTON,00110,012,023,159,001,,04,,,,,LRG,04,,
SCREVEN,124,04,JENK HILL FIRE STA,00112,012,023,159,001,,05,,,,,,05,,
SCREVEN,124,04,JENK HILL FIRE STA,00117,012,023,159,001,,05,,,,,LRG,05,,
SCREVEN,124,05,ROCKY FORD,00113,012,023,159,001,,06,,,,,,06,,
SCREVEN,124,05,ROCKY FORD,00116,012,023,159,001,,06,,,,,LRG,06,,
SCREVEN,124,06,BAY BRANCH,00113,012,023,159,001,,06,,,,,,06,,
SCREVEN,124,07,HILTONIA,00102,012,023,159,001,,01,,,,,,01,,
SCREVEN,124,07,HILTONIA,00103,012,023,159,001,,01,,,,,LRG,01,,
SCREVEN,124,08,SCREVEN REC. DEPT.,00102,012,023,159,001,,01,,,,,,01,,
SCREVEN,124,09,GREENHILL CHURCH,00106,012,023,159,001,,03,,,,,,03,,
SCREVEN,124,09,GREENHILL CHURCH,00118,012,023,159,001,,03,,,,,LRG,03,,
SCREVEN,124,10,SR CITIZENS CENTER,00104,012,023,159,001,,02,,,,,,02,,
SCREVEN,124,10,SR CITIZENS CENTER,00105,012,023,159,001,,02,,,,,LRG,02,,
SCREVEN,124,11,JACKSON FIRE STATION,00108,012,023,159,001,,04,,,,,,04,,
SCREVEN,124,12,FOY'S STORE,00112,012,023,159,001,,05,,,,,,05,,
SCREVEN,124,88888,88888,00000,99999,99999,99999,99999,,,,,,,,99999,,
SCREVEN,124,99999,99999,00000,99999,99999,99999,99999,,,,,,,,99999,,
SEMINOLE,125,1,PRECINCT 1,00101,002,011,154,002,,1,,,,,,1,,
SEMINOLE,125,2,PRECINCT 2,00102,002,011,154,002,,2,,,,,,2,,
SEMINOLE,125,2,PRECINCT 2,00103,002,011,154,002,,2,,,,,1,2,,
SEMINOLE,125,3,PRECINCT 3,00105,002,011,154,002,,3,,,,,2,3,,
SEMINOLE,125,3,PRECINCT 3,00109,002,011,154,002,,3,,,,,1,3,,
SEMINOLE,125,4,PRECINCT 4,00106,002,011,154,002,,4,,,,,,4,,
SEMINOLE,125,4,PRECINCT 4,00107,002,011,154,002,,4,,,,,LRG,4,,
SEMINOLE,125,5,PRECINCT 5,00108,002,011,154,002,,5,,,,,,5,,
SEMINOLE,125,88888,88888,00000,99999,99999,99999,99999,,,,,,,,99999,,
SEMINOLE,125,99999,99999,00000,99999,99999,99999,99999,,,,,,,,99999,,
SPALDING,126,01,01,00304,003,016,130,006,1,1,,,,,,1,,
SPALDING,126,01,01,00307,003,016,130,006,1,3,,,,,,3,,
SPALDING,126,01,01,00308,003,016,130,006,2,3,,,,,,3,,
SPALDING,126,01,01,00309,003,016,130,006,4,3,,,,,,3,,
SPALDING,126,01,01,00310,003,016,130,006,5,3,,,,,,3,,
SPALDING,126,01,01,00332,003,016,073,006,5,1,,,,,,1,,
SPALDING,126,01,01,00333,003,016,073,006,1,1,,,,,,1,,
SPALDING,126,02,02,00301,003,016,130,006,2,1,,,,,,1,,
SPALDING,126,02,02,00304,003,016,130,006,1,1,,,,,,1,,
SPALDING,126,02,02,00334,003,016,130,006,2,2,,,,,,2,,
SPALDING,126,03,03,00301,003,016,130,006,2,1,,,,,,1,,
SPALDING,126,03,03,00302,003,016,130,006,3,2,,,,,,2,,
SPALDING,126,03,03,00303,003,016,130,006,4,2,,,,,,2,,
SPALDING,126,04,04,00301,003,016,130,006,2,1,,,,,,1,,
SPALDING,126,04,04,00302,003,016,130,006,3,2,,,,,,2,,
SPALDING,126,04,04,00334,003,016,130,006,2,2,,,,,,2,,
SPALDING,126,05,05,00304,003,016,130,006,1,1,,,,,,1,,
SPALDING,126,05,05,00305,003,016,130,006,5,1,,,,,,1,,
SPALDING,126,05,05,00310,003,016,130,006,5,3,,,,,,3,,
SPALDING,126,05,05,00311,003,016,130,006,6,3,,,,,,3,,
SPALDING,126,05,05,00313,003,016,130,006,5,4,,,,,,4,,
SPALDING,126,05,05,00328,003,016,073,006,5,4,,,,,,4,,
SPALDING,126,05,05,00329,003,016,073,006,5,3,,,,,,3,,
SPALDING,126,05,05,00330,003,016,073,006,6,3,,,,,,3,,
SPALDING,126,05,05,00332,003,016,073,006,5,1,,,,,,1,,
SPALDING,126,05,05,00333,003,016,073,006,1,1,,,,,,1,,
SPALDING,126,06,06,00302,003,016,130,006,3,2,,,,,,2,,
SPALDING,126,06,06,00303,003,016,130,006,4,2,,,,,,2,,
SPALDING,126,06,06,00306,003,016,130,006,3,3,,,,,,3,,
SPALDING,126,06,06,00308,003,016,130,006,2,3,,,,,,3,,
SPALDING,126,06,06,00309,003,016,130,006,4,3,,,,,,3,,
SPALDING,126,06,06,00310,003,016,130,006,5,3,,,,,,3,,
SPALDING,126,06,06,00311,003,016,130,006,6,3,,,,,,3,,
SPALDING,126,06,06,00313,003,016,130,006,5,4,,,,,,4,,
SPALDING,126,06,06,00331,003,016,073,006,4,3,,,,,,3,,
SPALDING,126,07,07,00302,003,016,130,006,3,2,,,,,,2,,
SPALDING,126,07,07,00303,003,016,130,006,4,2,,,,,,2,,
SPALDING,126,08,08,00316,003,016,073,006,,2,,,,,,2,,
SPALDING,126,08,08,00317,003,016,073,006,,3,,,,,,3,,
SPALDING,126,08,08,00326,003,016,130,006,,3,,,,,,3,,
SPALDING,126,09,09,00320,003,016,073,006,,5,,,,,,5,,
SPALDING,126,09,09,00327,003,016,130,006,,5,,,,,,5,,
SPALDING,126,10,10,00317,003,016,073,006,,3,,,,,,3,,
SPALDING,126,10,10,00318,003,016,073,006,,4,,,,,,4,,
SPALDING,126,11,11,00316,003,016,073,006,,2,,,,,,2,,
SPALDING,126,11,11,00322,003,016,130,006,LRG,2,,,,,,2,,
SPALDING,126,11,11,00323,003,016,130,006,,2,,,,,,2,,
SPALDING,126,12,12,00318,003,016,073,006,,4,,,,,,4,,
SPALDING,126,13,13,00318,003,016,073,006,,4,,,,,,4,,
SPALDING,126,14,14,00319,003,016,073,006,LRG,5,,,,,,5,,
SPALDING,126,14,14,00320,003,016,073,006,,5,,,,,,5,,
SPALDING,126,15,15,00318,003,016,073,006,,4,,,,,,4,,
SPALDING,126,16,16,00320,003,016,073,006,,5,,,,,,5,,
SPALDING,126,16,16,00321,003,016,130,006,,1,,,,,,1,,
SPALDING,126,16,16,00325,003,016,073,006,,1,,,,,,1,,
SPALDING,126,17,17,00320,003,016,073,006,,5,,,,,,5,,
SPALDING,126,17,17,00321,003,016,130,006,,1,,,,,,1,,
SPALDING,126,17,17,00323,003,016,130,006,,2,,,,,,2,,
SPALDING,126,17,17,00325,003,016,073,006,,1,,,,,,1,,
SPALDING,126,17,17,00327,003,016,130,006,,5,,,,,,5,,
SPALDING,126,18,18,00321,003,016,130,006,,1,,,,,,1,,
SPALDING,126,18,18,00325,003,016,073,006,,1,,,,,,1,,
SPALDING,126,19,19,00318,003,016,073,006,,4,,,,,,4,,
SPALDING,126,19,19,00324,003,016,130,006,,4,,,,,,4,,
SPALDING,126,20,20,00323,003,016,130,006,,2,,,,,,2,,
SPALDING,126,21,21,00320,003,016,073,006,,5,,,,,,5,,
SPALDING,126,21,21,00321,003,016,130,006,,1,,,,,,1,,
SPALDING,126,21,21,00327,003,016,130,006,,5,,,,,,5,,
SPALDING,126,88888,88888,00000,99999,99999,99999,99999,,,,,,,,99999,,
SPALDING,126,99999,99999,00000,99999,99999,99999,99999,,,,,,,,99999,,
STEPHENS,127,88888,88888,00000,99999,99999,99999,99999,,,,,,,,99999,,
STEPHENS,127,99999,99999,00000,99999,99999,99999,99999,,,,,,,,99999,,
STEPHENS,127,SC1,SENIOR CENTER,00001,009,050,028,009,,LRG,,,,,,LRG,,
STEPHENS,127,SC1,SENIOR CENTER,00002,009,050,028,009,,LRG,,,,,LRG,LRG,,
STEPHENS,127,SC1,SENIOR CENTER,00003,009,050,028,009,,LRG,,,,,LRG,LRG,,
STEPHENS,127,SC1,SENIOR CENTER,00004,009,050,028,009,,LRG,,,,,LRG,LRG,,
STEWART,128,02,RICHLAND,00101,002,012,151,003,,2,,,,,,2,,
STEWART,128,02,RICHLAND,00102,002,012,151,003,,3,,,,,LRG,3,,
STEWART,128,02,RICHLAND,00103,002,012,151,003,,4,,,,,LRG,4,,
STEWART,128,02,RICHLAND,00104,002,012,151,003,,3,,,,,,3,,
STEWART,128,02,RICHLAND,00105,002,012,151,003,,4,,,,,,4,,
STEWART,128,02,RICHLAND,00106,002,012,151,003,,5,,,,,,5,,
STEWART,128,04,LOUVALE,00101,002,012,151,003,,2,,,,,,2,,
STEWART,128,05,LUMPKIN,00101,002,012,151,003,,2,,,,,,2,,
STEWART,128,05,LUMPKIN,00104,002,012,151,003,,3,,,,,,3,,
STEWART,128,05,LUMPKIN,00105,002,012,151,003,,4,,,,,,4,,
STEWART,128,05,LUMPKIN,00106,002,012,151,003,,5,,,,,,5,,
STEWART,128,05,LUMPKIN,00111,002,012,151,003,,1,,,,,,1,,
STEWART,128,05,LUMPKIN,00112,002,012,151,003,,1,,,,,LRG,1,,
STEWART,128,05,LUMPKIN,00113,002,012,151,003,,5,,,,,LRG,5,,
STEWART,128,05,LUMPKIN,00114,002,012,151,003,,2,,,,,LRG,2,,
STEWART,128,06,OMAHA,00111,002,012,151,003,,1,,,,,,1,,
STEWART,128,88888,88888,00000,99999,99999,99999,99999,,,,,,,,99999,,
STEWART,128,99999,99999,00000,99999,99999,99999,99999,,,,,,,,99999,,
SUMTER,129,15,LESLIE,00332,002,013,152,003,,3,,,,,,3,,
SUMTER,129,15,LESLIE,00335,002,012,152,003,,3,,,,,,3,,
SUMTER,129,15,LESLIE,00342,002,013,152,003,LRG,4,,,,,,4,,
SUMTER,129,15,LESLIE,00343,002,013,152,003,LRG,4,,,,,,4,,
SUMTER,129,15,LESLIE,00344,002,013,152,003,,4,,,,,,4,,
SUMTER,129,15,LESLIE,00352,002,013,152,003,,6,,,,,,4,,
SUMTER,129,17,THOMSON,00331,002,012,152,003,,1,,,,,,3,,
SUMTER,129,17,THOMSON,00335,002,012,152,003,,3,,,,,,3,,
SUMTER,129,17,THOMSON,00347,002,012,138,003,4,4,,,,,,4,,
SUMTER,129,28,CHAMBLISS,00301,002,013,138,003,,1,,,,,,1,,
SUMTER,129,28,CHAMBLISS,00307,002,013,138,003,,6,,,,,,1,,
SUMTER,129,28,CHAMBLISS,00310,002,013,138,003,,7,,,,,,1,,
SUMTER,129,29,ANDERSONVILLE,00301,002,013,138,003,,1,,,,,,1,,
SUMTER,129,29,ANDERSONVILLE,00303,002,013,138,003,LRG,1,,,,,,1,,
SUMTER,129,29,ANDERSONVILLE,00304,002,013,138,003,,5,,,,,,1,,
SUMTER,129,29,ANDERSONVILLE,00307,002,013,138,003,,6,,,,,,1,,
SUMTER,129,29,ANDERSONVILLE,00312,002,013,138,003,,9,,,,,,1,,
SUMTER,129,88888,88888,00000,99999,012,99999,99999,,,,,,,,99999,,
SUMTER,129,99999,99999,00000,99999,012,99999,99999,,,,,,,,99999,,
SUMTER,129,C1-27,REES PARK,00305,002,012,138,003,LRG,1,,,,,,1,,
SUMTER,129,C1-27,REES PARK,00306,002,012,138,003,1,1,,,,,,1,,
SUMTER,129,C1-27,REES PARK,00308,002,012,138,003,1,6,,,,,,1,,
SUMTER,129,C1-27,REES PARK,00309,002,012,138,003,1,6,,,,,,1,,
SUMTER,129,C1-27,REES PARK,00313,002,013,138,003,1,1,,,,,,1,,
SUMTER,129,C1-27,REES PARK,00314,002,012,138,003,1,9,,,,,,1,,
SUMTER,129,C1-27,REES PARK,00319,002,012,138,003,5,2,,,,,,2,,
SUMTER,129,C1-27,REES PARK,00321,002,012,138,003,5,3,,,,,,2,,
SUMTER,129,C1-27,REES PARK,00322,002,012,138,003,6,2,,,,,,2,,
SUMTER,129,C1-27,REES PARK,00324,002,012,138,003,1,2,,,,,,2,,
SUMTER,129,C1-27,REES PARK,00325,002,012,138,003,5,6,,,,,,2,,
SUMTER,129,C1-27,REES PARK,00326,002,012,138,003,6,6,,,,,,2,,
SUMTER,129,C1-27,REES PARK,00329,002,013,138,003,6,2,,,,,,2,,
SUMTER,129,C1-27,REES PARK,00330,002,012,138,003,6,7,,,,,,2,,
SUMTER,129,C1-27,REES PARK,00348,002,012,138,003,5,4,,,,,,4,,
SUMTER,129,C1-27,REES PARK,00350,002,012,138,003,5,3,,,,,,4,,
SUMTER,129,C1-27,REES PARK,00351,002,012,138,003,6,4,,,,,,4,,
SUMTER,129,C1-27,REES PARK,00356,002,012,138,003,6,7,,,,,,4,,
SUMTER,129,C2-27,GSW CONF CENTER,00240,002,014,134,003,3,7,,,,,,4,,
SUMTER,129,C2-27,GSW CONF CENTER,00317,002,012,138,003,3,2,,,,,,2,,
SUMTER,129,C2-27,GSW CONF CENTER,00318,002,012,138,003,4,2,,,,,,2,,
SUMTER,129,C2-27,GSW CONF CENTER,00319,002,012,138,003,5,2,,,,,,2,,
SUMTER,129,C2-27,GSW CONF CENTER,00320,002,012,138,003,4,3,,,,,,2,,
SUMTER,129,C2-27,GSW CONF CENTER,00321,002,012,138,003,5,3,,,,,,2,,
SUMTER,129,C2-27,GSW CONF CENTER,00328,002,012,138,003,3,7,,,,,,2,,
SUMTER,129,C2-27,GSW CONF CENTER,00333,002,012,138,003,4,2,,,,,,3,,
SUMTER,129,C2-27,GSW CONF CENTER,00336,002,012,138,003,4,3,,,,,,3,,
SUMTER,129,C2-27,GSW CONF CENTER,00341,002,012,138,003,4,7,,,,,,3,,
SUMTER,129,C2-27,GSW CONF CENTER,00346,002,012,138,003,3,4,,,,,,4,,
SUMTER,129,C2-27,GSW CONF CENTER,00347,002,012,138,003,4,4,,,,,,4,,
SUMTER,129,C2-27,GSW CONF CENTER,00348,002,012,138,003,5,4,,,,,,4,,
SUMTER,129,C2-27,GSW CONF CENTER,00349,002,012,138,003,3,3,,,,,,4,,
SUMTER,129,C2-27,GSW CONF CENTER,00350,002,012,138,003,5,3,,,,,,4,,
SUMTER,129,C2-27,GSW CONF CENTER,00354,002,012,138,003,3,7,,,,,,4,,
SUMTER,129,C2-27,GSW CONF CENTER,00355,002,012,138,003,4,7,,,,,,4,,
SUMTER,129,C2-27,GSW CONF CENTER,00357,002,012,138,003,4,5,,,,,,5,,
SUMTER,129,C3-27,REC DEPT,00315,002,012,138,003,2,1,,,,,,1,,
SUMTER,129,C3-27,REC DEPT,00316,002,012,138,003,5,1,,,,,,1,,
SUMTER,129,C3-27,REC DEPT,00319,002,012,138,003,5,2,,,,,,2,,
SUMTER,129,C3-27,REC DEPT,00321,002,012,138,003,5,3,,,,,,2,,
SUMTER,129,C3-27,REC DEPT,00334,002,012,138,003,,3,,,,,,3,,
SUMTER,129,C3-27,REC DEPT,00358,002,012,138,003,5,5,,,,,,5,,
SUMTER,129,C3-27,REC DEPT,00360,002,012,138,003,2,4,,,,,,5,,
SUMTER,129,C3-27,REC DEPT,00361,002,012,138,003,5,4,,,,,,5,,
SUMTER,129,C3-27,REC DEPT,00363,002,012,138,003,2,5,,,,,,5,,
SUMTER,129,C3-27,REC DEPT,00365,002,012,138,003,2,8,,,,,,5,,
SUMTER,129,C3-27,REC DEPT,00366,002,012,138,003,5,8,,,,,,5,,
SUMTER,129,C3-27,REC DEPT,00367,002,012,138,003,5,9,,,,,,5,,
SUMTER,129,E-27,AIRPORT,00301,002,013,138,003,,1,,,,,,1,,
SUMTER,129,E-27,AIRPORT,00307,002,013,138,003,,6,,,,,,1,,
SUMTER,129,E-27,AIRPORT,00311,002,012,138,003,,1,,,,,,1,,
SUMTER,129,E-27,AIRPORT,00312,002,013,138,003,,9,,,,,,1,,
SUMTER,129,E-27,AIRPORT,00323,002,013,138,003,,2,,,,,,2,,
SUMTER,129,E-27,AIRPORT,00327,002,013,138,003,,7,,,,,,2,,
SUMTER,129,E-27,AIRPORT,00334,002,012,138,003,,3,,,,,,3,,
SUMTER,129,E-27,AIRPORT,00340,002,013,138,003,,3,,,,,,3,,
SUMTER,129,E-27,AIRPORT,00345,002,013,138,003,,4,,,,,,4,,
SUMTER,129,E-27,AIRPORT,00353,002,013,138,003,,7,,,,,,4,,
SUMTER,129,N-26,CONCORD,00334,002,012,138,003,,3,,,,,,3,,
SUMTER,129,N-26,CONCORD,00335,002,012,152,003,,3,,,,,,3,,
SUMTER,129,N-26,CONCORD,00339,002,012,138,003,,5,,,,,,3,,
