county,dem_votes,precinct,rep_votes,total
SEMINOLE,96,Precinct 5,616,712
SPALDING,970,SECOND BAPTISH CH,79,1049
SPALDING,977,FAIRMONT,63,1040
SPALDING,156,MEMORIAL DR PLAZA,785,941
SPALDING,150,THIRD WARD,666,816
SPALDING,1038,GA EXP STATION,869,1907
SPALDING,973,CITY PARK,235,1208
SPALDING,174,FIRST METHODIST,905,1079
SPALDING,260,BOY SCOUTS HDQTRS,836,1096
SPALDING,157,CABIN,892,1049
SPALDING,386,CARVER,743,1129
SPALDING,457,FIRST PRESBYTERIA,1033,1490
SPALDING,186,LIBERTY,725,911
SPALDING,184,COUNTY LINE,1228,1412
SPALDING,263,SUNNYSIDE METHODI,676,939
SPALDING,40,BLALOCK,344,384
SPALDING,908,GARY REID,614,1522
SPALDING,411,AMBUCS,636,1047
SPALDING,904,COMMUNITY,106,1010
SPALDING,415,FIRST ASSEMBLY,1166,1581
SPALDING,266,ROBERTS,1048,1314
SPALDING,623,SUN CITY,1262,1885
STEPHENS,569,Toccoa #1,1314,1883
STEPHENS,353,Toccoa #2,908,1261
STEPHENS,350,Toccoa #3,1563,1913
STEPHENS,79,Broad River,506,585
STEPHENS,25,Currahee,255,280
STEPHENS,181,Martin,417,598
STEPHENS,192,Wolf Pit,1014,1206
STEPHENS,382,Big Smith,1244,1626
STEWART,543,Richland,308,851
STEWART,133,Louvale,73,206
STEWART,569,Lumpkin,309,878
STEWART,78,Omaha,55,133
SUMTER,1324,C1-27,416,1740
SUMTER,859,C2-27,1140,1999
SUMTER,1531,C3-27,250,1781
SUMTER,544,E-27,702,1246
SUMTER,43,N-26,222,265
SUMTER,428,O-26,363,791
SUMTER,570,W-27,750,1320
SUMTER,488,15,680,1168
SUMTER,250,17,232,482
SUMTER,254,28,424,678
SUMTER,84,29,199,283
TALBOT,241,ONEAL,156,397
TALBOT,287,VALLEY,243,530
TALBOT,247,JUNCTION CITY,113,360
TALBOT,241,GENEVA,133,374
TALBOT,625,TALBOTTON,128,753
TALBOT,143,BOX SPRINGS,159,302
TALBOT,481,FLINT HILL,270,751
TALIAFERRO,139,Sharon,67,206
TALIAFERRO,497,Crawfordville,256,753
TATTNALL,99,Cobbtown,332,431
TATTNALL,15,Longview,138,153
TATTNALL,205,Collins,503,708
TATTNALL,44,Manassas,110,154
TATTNALL,510,District II,854,1364
TATTNALL,55,Birdford,311,366
TATTNALL,235,East Glennville,790,1025
TATTNALL,504,District IV,987,1491
TATTNALL,230,District V,681,911
TAYLOR,662,#1 BUTLER FIRE DEPT.,101,763
TAYLOR,32,#3 HOWARD,210,242
TAYLOR,216,#5 COURTHOUSE,895,1111
TAYLOR,662,#6 REYNOLDS,742,1404
TELFAIR,289,Helena,389,678
TELFAIR,163,Jacksonville,304,467
TELFAIR,328,Lumber City,367,695
TELFAIR,857,McRae,802,1659
TELFAIR,99,Milan,448,547
TELFAIR,69,Scotland,170,239
TERRELL,1530,Dawson,455,1985
TERRELL,319,Sasser,583,902
TERRELL,305,Bronwood,278,583
TERRELL,129,Parrott,164,293
TERRELL,155,Graves,242,397
TERRELL,106,Herod-Dover,112,218
THOMAS,110,Barwick,322,432
THOMAS,548,Boston,527,1075
THOMAS,600,Central,1237,1837
THOMAS,163,Coolidge,424,587
THOMAS,1119,Douglass,182,1301
THOMAS,128,Ellabelle,619,747
THOMAS,231,Fire Station 2,776,1007
THOMAS,322,Gatlin Creek,1042,1364
THOMAS,980,Harper,266,1246
THOMAS,482,Jerger,864,1346
THOMAS,258,Meigs,257,515
THOMAS,172,Merrillville,290,462
THOMAS,58,Metcalfe,145,203
THOMAS,299,New Covenant,1008,1307
THOMAS,134,Ochlocknee,575,709
THOMAS,48,Patten,210,258
THOMAS,85,Pavo,360,445
THOMAS,455,Remington ESC,804,1259
THOMAS,928,Resource Center,59,987
THOMAS,533,Scott,1189,1722
TIFT,613,Tifton Northeast,1177,1790
TIFT,202,Brighton,1251,1453
TIFT,106,Brookfield,721,827
TIFT,123,Chula,804,927
TIFT,62,Docia,652,714
TIFT,91,Eldorado,570,661
TIFT,102,Omega,316,418
TIFT,161,Ty Ty,514,675
TIFT,445,Tifton Northwest,1390,1835
TIFT,862,Tifton South,267,1129
TIFT,1368,Mott-Litman Gym,237,1605
TIFT,525,Tifton Lodge,1286,1811
TOOMBS,33,1192nd Blue Ridge,252,285
TOOMBS,78,1403rd-Marvin,156,234
TOOMBS,30,1521st-Hardens Chapel,255,285
TOOMBS,459,1536-1 Lyons,678,1137
TOOMBS,98,1536-2 Santa Claus,756,854
TOOMBS,24,1715th-Normantown,256,280
TOOMBS,12,1770th-Ohoopee,89,101
TOOMBS,163,1823rd-Center,685,848
TOOMBS,32,39th-New Branch,274,306
TOOMBS,58,43rd-Cedar Crossing,485,543
TOOMBS,767,51-1 Old Health Dept,586,1353
TOOMBS,285,51-2 S.T.I,509,794
TOOMBS,310,51-3 V.P.D.,828,1138
TOOMBS,397,51-4 S.T.I.A.L.C,715,1112
TOWNS,484,Young Harris,1545,2029
TOWNS,1,Tate City,28,29
TOWNS,399,Macedonia,1679,2078
TOWNS,389,Hiawassee,1624,2013
TREUTLEN,25,Blackville,165,190
TREUTLEN,20,Gillis Springs,118,138
TREUTLEN,41,Lothair,249,290
TREUTLEN,24,Oglethorpe,104,128
TREUTLEN,23,Orland,142,165
TREUTLEN,941,Soperton,874,1815
TROUP,538,HOLLIS HAND,1959,2497
TROUP,1264,ADMINISTRATION BLDG,442,1706
TROUP,1247,HAMMETT RD,922,2169
TROUP,1384,GRIGGS CENTER,44,1428
TROUP,894,WEST POINT,379,1273
TROUP,704,HOGANSVILLE,976,1680
TROUP,413,EAST VERNON,1536,1949
TROUP,405,ROSEMONT,1758,2163
TROUP,394,MOUNTVILLE,703,1097
TROUP,504,MCLENDON,1700,2204
TROUP,459,LONG CANE,1335,1794
TROUP,513,GARDNER NEWMAN,779,1292
TROUP,345,GRAY HILL,704,1049
TROUP,356,LEES CROSSING,445,801
TROUP,517,HIGHLAND,441,958
TROUP,610,NORTHSIDE,1056,1666
TURNER,1302,Ashburn,911,2213
TURNER,169,Sycamore,873,1042
TURNER,39,Rebecca,244,283
TWIGGS,244,DRY BRANCH,594,838
TWIGGS,713,GOLDEN ISLES,371,1084
TWIGGS,164,HIGGSVILLE,352,516
TWIGGS,796,JEFFERSONVILLE/WARE,345,1141
TWIGGS,353,SHADY GROVE/TARVERS,245,598
UNION,316,Blairsville,1098,1414
UNION,236,Coosa,1150,1386
UNION,127,Choestoe,652,779
UNION,213,Jones Creek,878,1091
UNION,194,Owltown,720,914
UNION,200,Ivy Log,940,1140
UNION,80,Suches,307,387
UNION,132,Trackrock,530,662
UNION,182,Dooley,615,797
UNION,219,Gumlog,980,1199
UNION,240,Pat Colwell,903,1143
UPSON,149,THE JUG,163,312
UPSON,821,REDBONE,1962,2783
UPSON,442,LINCOLN PARK,38,480
UPSON,105,YATESVILLE,458,563
UPSON,270,SALEM,32,302
UPSON,156,REEVES,1044,1200
UPSON,40,THE ROCK,205,245
UPSON,143,ATWATER,700,843
UPSON,1833,TOWN,2628,4461
WALKER,804,LAFAYETTE,2044,2848
WALKER,242,CENTER POST,941,1183
WALKER,733,ROCK SPRING,2683,3416
WALKER,139,ARMUCHEE VALLEY,541,680
WALKER,121,MOUNTAIN,491,612
WALKER,830,CHATTANOOGA VALLEY,2516,3346
WALKER,224,KENSINGTON,563,787
WALKER,792,ROSSVILLE,1940,2732
WALKER,781,CHICKAMAUGA,2825,3606
WALKER,192,FAIRYLAND,687,879
WALKER,416,FAIRVIEW,1016,1432
WALTON,353,Bold Springs,2327,2680
WALTON,107,Whatley,584,691
WALTON,368,Walker Park,1760,2128
WALTON,81,Gratis,716,797
WALTON,461,Between,2263,2724
WALTON,194,Walnut Grove,1221,1415
WALTON,396,Loganville North,2211,2607
WALTON,865,Social Circle,1688,2553
WALTON,595,South Monroe,1369,1964
WALTON,1352,North Monroe,852,2204
WALTON,538,Loganville South,1696,2234
WALTON,311,West Walton,2317,2628
WALTON,306,Broken Arrow,2070,2376
WALTON,221,Bay Creek,1609,1830
WALTON,813,E Monroe,957,1770
WALTON,229,Atha Road,1044,1273
WALTON,465,Oasis,1351,1816
WALTON,140,Mountain,556,696
WALTON,96,Jersey,949,1045
WALTON,102,Blasingame,594,696
WALTON,155,Good Hope,902,1057
WARE,2003,District 1,321,2324
WARE,484,District 2A,1011,1495
WARE,363,District 2B,197,560
WARE,418,1231-150B,1791,2209
WARE,108,1231-150C,435,543
WARE,267,1231-151,1745,2012
WARE,32,Beach-Bickley,199,231
WARE,30,Haywood,316,346
WARE,93,Jamestown,874,967
WARE,32,Manor,284,316
WARE,23,Millwood,260,283
WARE,47,Waresboro,508,555
WARREN,965,Warrenton,402,1367
WARREN,108,Camak,167,275
WARREN,207,Norwood,95,302
WARREN,191,Beall Springs,160,351
WARREN,45,Ricketson,123,168
WARREN,13,Pan Handle,43,56
WASHINGTON,165,RIDDLEVILLE,258,423
WASHINGTON,268,WARTHEN,280,548
WASHINGTON,988,TENNILLE,678,1666
WASHINGTON,220,OCONEE,208,428
WASHINGTON,255,HARRISON,374,629
WASHINGTON,296,DAVISBORO,254,550
WASHINGTON,2413,SANDERSVILLE,1733,4146
WASHINGTON,109,DEEPSTEP,250,359
WAYNE,99,Odum,653,752
WAYNE,65,Madray Springs,636,701
WAYNE,117,Oglethorpe,931,1048
WAYNE,208,Screven,615,823
WAYNE,21,Ritch,197,218
WAYNE,53,Empire,539,592
WAYNE,161,Red Hill,457,618
WAYNE,361,Altamaha,970,1331
WAYNE,71,Gardi,329,400
WAYNE,11,Mt. Pleasant,180,191
WAYNE,460,VFW,76,536
WAYNE,316,Pine Street,168,484
WAYNE,401,Unity,875,1276
WAYNE,203,Rec Center,668,871
WAYNE,49,East Jesup,263,312
WEBSTER,582,Preston 1,601,1183
WHEELER,506,Alamo,771,1277
WHEELER,266,Glenwood,595,861
WHITE,231,Blue Creek,1090,1321
WHITE,76,Blue Ridge,414,490
WHITE,71,Helen,226,297
WHITE,175,Mossy Creek,1286,1461
WHITE,352,Mt. Yonah,1816,2168
WHITE,252,Nacoochee,698,950
WHITE,50,Robertstown,167,217
WHITE,171,Shoal Creek,952,1123
WHITE,86,Tesnatee,535,621
WHITE,113,Town Creek,668,781
WHITE,94,White Creek,799,893
WHITFIELD,326,ANTIOCH,428,754
WHITFIELD,175,CARBONDALE,644,819
WHITFIELD,161,COHUTTA,549,710
WHITFIELD,447,DUG GAP,1317,1764
WHITFIELD,234,EASTSIDE,474,708
WHITFIELD,288,FINCHER,733,1021
WHITFIELD,315,GROVE LEVEL,717,1032
WHITFIELD,75,LOWER TENTH,541,616
WHITFIELD,156,MILL CREEK,684,840
WHITFIELD,229,NINTH,990,1219
WHITFIELD,620,PLEASANT GROVE,1829,2449
WHITFIELD,434,TUNNEL HILL,1440,1874
WHITFIELD,74,TILTON,282,356
WHITFIELD,121,TRICHUM,660,781
WHITFIELD,105,UPPER TENTH,423,528
WHITFIELD,585,VARNELL,2244,2829
WHITFIELD,361,WESTSIDE,1160,1521
WHITFIELD,434,1A,511,945
WHITFIELD,483,2A,1250,1733
WHITFIELD,350,3A,906,1256
WHITFIELD,385,4A,1134,1519
WHITFIELD,487,5A,220,707
WHITFIELD,365,6A,169,534
WILCOX,349,Rochelle North 1,71,420
WILCOX,135,Abbeville North 2,145,280
WILCOX,183,Pineview 2,242,425
WILCOX,105,Pitts 3,433,538
WILCOX,112,Rochelle South 4,614,726
WILCOX,176,Abbeville South 5,548,724
WILKES,640,Senior Citizen Center,376,1016
WILKES,165,Young Farmer's Bldg,712,877
WILKES,113,Metasville Fire Station,275,388
WILKES,517,Edward B Pope Center,205,722
WILKES,170,Rayle City Hall,239,409
WILKES,232,Courthouse,509,741
WILKES,250,Tignall Sch Lunch RM,319,569
WILKINSON,35,Bloodworth,207,242
WILKINSON,30,Griffin,108,138
WILKINSON,23,High Hill,93,116
WILKINSON,336,Irwinton,276,612
WILKINSON,91,Ivey,476,567
WILKINSON,265,Lord,242,507
WILKINSON,600,Midway,126,726
WILKINSON,678,Ramah,514,1192
WILKINSON,123,Turkey Creek,204,327
WORTH,1116,Sylvester,545,1661
WORTH,31,Scooterville,307,338
WORTH,48,Minton,267,315
WORTH,151,Bridgeboro,593,744
WORTH,73,County Line,345,418
WORTH,125,Isabella,820,945
WORTH,68,Piney Woods,95,163
WORTH,168,Sylver East,685,853
WORTH,123,Poulan,431,554
WORTH,92,Sumner,363,455
WORTH,45,Shingler,330,375
WORTH,180,Red Rock,467,647
WORTH,39,Doles,258,297
WORTH,64,Oakfield,79,143
WORTH,164,Warwick,284,448
