,Unnamed: 0,ID,AREA,DATA,DISTRICT,CTYSOSID,PRECINCT_I,PRECINCT_N,COUNTY,COUNTY_NAM,FIPS2,race,avg_income,Precinct,registered_v,rep_votes,dem_votes,total,rep_p,dem_p,county,_merge
409,409.0,4024863.0,0.94,1407.0,121CP051,121CP051,CP051,CP051,60.0,FULTON,121.0,black,51275.0,CP051,1379.0,23.0,675.0,700.0,0.0,0.0,FULTON,both
410,410.0,4024913.0,0.22,1411.0,121CP07A,121CP07A,CP07A,CP07A,60.0,FULTON,121.0,black,35016.0,CP07A,1077.0,5.0,211.0,218.0,0.0,0.0,FULTON,both
411,411.0,4024949.0,0.98,1353.0,12111P,12111P,11P,11P,60.0,FULTON,121.0,black,45767.0,11P,1538.0,11.0,706.0,722.0,0.0,0.0,FULTON,both
412,412.0,4019590.0,0.77,1512.0,121SC10,121SC10,SC10,SC10,60.0,FULTON,121.0,black,41164.0,SC10,1369.0,10.0,504.0,518.0,0.0,0.0,FULTON,both
413,413.0,4019681.0,0.2,1414.0,121CP081,121CP081,CP081,CP081,60.0,FULTON,121.0,black,41166.0,CP081,266.0,1.0,60.0,61.0,0.0,0.0,FULTON,both
414,414.0,4019733.0,0.77,1579.0,121UC01E,121UC01E,UC01E,UC01E,60.0,FULTON,121.0,black,48657.0,UC01E,,,,,,,,left_only
415,415.0,4019773.0,0.07,1519.0,121SC17A,121SC17A,SC17A,SC17A,60.0,FULTON,121.0,black,48657.0,SC17A,39.0,1.0,19.0,20.0,0.0,0.0,FULTON,both
416,416.0,4019795.0,1.47,1521.0,121SC17C,121SC17C,SC17C,SC17C,60.0,FULTON,121.0,black,40697.0,SC17C,949.0,20.0,506.0,529.0,0.0,0.0,FULTON,both
417,417.0,4019845.0,0.28,1524.0,121SC19A,121SC19A,SC19A,SC19A,60.0,FULTON,121.0,black,39780.0,SC19A,150.0,3.0,93.0,97.0,0.0,0.0,FULTON,both
418,418.0,4019893.0,1.24,1522.0,121SC18A,121SC18A,SC18A,SC18A,60.0,FULTON,121.0,black,53108.0,SC18A,447.0,1.0,215.0,219.0,0.0,0.0,FULTON,both
419,419.0,4019936.0,1.29,1346.0,12111E3,12111E3,11E3,11E3,60.0,FULTON,121.0,black,50016.0,11E3,2427.0,16.0,1050.0,1069.0,0.0,0.0,FULTON,both
420,420.0,4019988.0,1.84,1344.0,12111E1,12111E1,11E1,11E1,60.0,FULTON,121.0,black,51445.0,11E1,899.0,19.0,419.0,439.0,0.0,0.0,FULTON,both
421,421.0,4020043.0,0.42,1345.0,12111E2,12111E2,11E2,11E2,60.0,FULTON,121.0,black,51445.0,11E2,720.0,8.0,395.0,407.0,0.0,0.0,FULTON,both
422,422.0,3985193.0,10.36,1580.0,121UC02A,121UC02A,UC02A,UC02A,60.0,FULTON,121.0,black,58366.0,UC02A,5325.0,99.0,2488.0,2602.0,0.0,0.0,FULTON,both
423,423.0,3985484.0,0.82,1508.0,121SC08F,121SC08F,SC08F,SC08F,60.0,FULTON,121.0,black,48657.0,SC08F,626.0,14.0,247.0,264.0,0.0,0.0,FULTON,both
424,424.0,3997751.0,9.82,1495.0,121SC01B,121SC01B,SC01B,SC01B,60.0,FULTON,121.0,black,87927.0,SC01B,3229.0,46.0,2024.0,2080.0,0.0,0.0,FULTON,both
425,425.0,3997836.0,0.91,1496.0,121SC02,121SC02,SC02,SC02,60.0,FULTON,121.0,black,71485.0,SC02,1171.0,14.0,789.0,808.0,0.0,0.0,FULTON,both
426,426.0,3997883.0,5.53,1518.0,121SC16,121SC16,SC16,SC16,60.0,FULTON,121.0,black,81562.0,SC16,3574.0,35.0,2125.0,2168.0,0.0,0.0,FULTON,both
427,427.0,3997943.0,0.86,517.0,067BT01,067BT01,BT01,BRYANT 01,33.0,COBB,67.0,black,48001.0,BRYANT 01,1605.0,61.0,853.0,925.0,0.0,0.0,COBB,both
428,428.0,4054803.0,2.37,1343.0,12111C,12111C,11C,11C,60.0,FULTON,121.0,black,71432.0,11C,2231.0,26.0,1334.0,1367.0,0.0,0.0,FULTON,both
429,429.0,4054874.0,0.25,1534.0,121SC30A,121SC30A,SC30A,SC30A,60.0,FULTON,121.0,black,71467.0,SC30A,131.0,1.0,80.0,81.0,0.0,0.0,FULTON,both
430,430.0,4054898.0,1.9,1327.0,12110A,12110A,10A,10A,60.0,FULTON,121.0,black,37740.0,10A,2388.0,11.0,1340.0,1361.0,0.0,0.0,FULTON,both
431,431.0,4054945.0,0.62,1329.0,12110C,12110C,10C,10C,60.0,FULTON,121.0,black,29262.0,10C,2071.0,7.0,777.0,788.0,0.0,0.0,FULTON,both
432,432.0,4054976.0,1.27,1352.0,12111N,12111N,11N,11N,60.0,FULTON,121.0,black,50322.0,11N,1846.0,16.0,1078.0,1098.0,0.0,0.0,FULTON,both
433,433.0,4055034.0,2.16,1351.0,12111M,12111M,11M,11M,60.0,FULTON,121.0,black,52641.0,11M,2573.0,12.0,1146.0,1167.0,0.0,0.0,FULTON,both
434,434.0,4055093.0,1.12,1535.0,121SC30B,121SC30B,SC30B,SC30B,60.0,FULTON,121.0,black,61707.0,SC30B,1088.0,11.0,543.0,557.0,0.0,0.0,FULTON,both
435,435.0,4055149.0,1.85,1338.0,12110L,12110L,10L,10L,60.0,FULTON,121.0,black,72578.0,10L,2571.0,26.0,1524.0,1564.0,0.0,0.0,FULTON,both
436,436.0,4055221.0,0.23,1341.0,12110R,12110R,10R,10R,60.0,FULTON,121.0,black,27503.0,10R,631.0,2.0,261.0,265.0,0.0,0.0,FULTON,both
437,437.0,4055250.0,0.46,1328.0,12110B,12110B,10B,10B,60.0,FULTON,121.0,black,72579.0,10B,555.0,8.0,359.0,369.0,0.0,0.0,FULTON,both
438,438.0,4055289.0,0.21,1335.0,12110I,12110I,10I,10I,60.0,FULTON,121.0,black,71919.0,10I,316.0,6.0,205.0,212.0,0.0,0.0,FULTON,both
439,439.0,4055314.0,0.99,1334.0,12110H,12110H,10H,10H,60.0,FULTON,121.0,black,31296.0,10H,2106.0,18.0,899.0,922.0,0.0,0.0,FULTON,both
440,440.0,4048967.0,3.96,1420.0,121EP02,121EP02,EP02,EP02,60.0,FULTON,121.0,black,43866.0,EP02,4425.0,195.0,1728.0,1948.0,0.0,0.0,FULTON,both
441,441.0,4049172.0,3.16,1342.0,12111B,12111B,11B,11B,60.0,FULTON,121.0,black,65759.0,11B,3889.0,34.0,2092.0,2134.0,0.0,0.0,FULTON,both
442,442.0,4065602.0,1.86,1330.0,12110D,12110D,10D,10D,60.0,FULTON,121.0,black,26177.0,10D,3386.0,15.0,1374.0,1402.0,0.0,0.0,FULTON,both
443,443.0,4065666.0,0.58,1331.0,12110E,12110E,10E,10E,60.0,FULTON,121.0,black,33518.0,10E,,,,,,,,left_only
444,444.0,4065711.0,0.77,1340.0,12110P,12110P,10P,10P,60.0,FULTON,121.0,black,32046.0,10P,1150.0,4.0,504.0,510.0,0.0,0.0,FULTON,both
445,445.0,4065744.0,1.14,1316.0,12109C,12109C,09C,09C,60.0,FULTON,121.0,black,40447.0,09C,2380.0,21.0,1119.0,1149.0,0.0,0.0,FULTON,both
446,446.0,4065791.0,1.81,1315.0,12109B,12109B,09B,09B,60.0,FULTON,121.0,black,35970.0,09B,337.0,2.0,119.0,122.0,0.0,0.0,FULTON,both
447,447.0,4065829.0,1.78,1325.0,12109L,12109L,09L,09L,60.0,FULTON,121.0,black,40094.0,09L,1479.0,23.0,538.0,565.0,0.0,0.0,FULTON,both
448,448.0,4065901.0,0.48,1354.0,12111R,12111R,11R,11R,60.0,FULTON,121.0,black,21537.0,11R,1475.0,3.0,458.0,466.0,0.0,0.0,FULTON,both
449,449.0,4065949.0,1.29,1350.0,12111K,12111K,11K,11K,60.0,FULTON,121.0,black,42006.0,11K,1516.0,20.0,853.0,877.0,0.0,0.0,FULTON,both
450,450.0,4066002.0,0.34,1347.0,12111G,12111G,11G,11G,60.0,FULTON,121.0,black,25664.0,11G,1822.0,17.0,552.0,575.0,0.0,0.0,FULTON,both
451,451.0,4066041.0,0.2,1364.0,12112I,12112I,12I,12I,60.0,FULTON,121.0,black,28534.0,12I,782.0,2.0,291.0,295.0,0.0,0.0,FULTON,both
452,452.0,4074331.0,0.75,1357.0,12112C,12112C,12C,12C,60.0,FULTON,121.0,black,41225.0,12C,1231.0,19.0,514.0,541.0,0.0,0.0,FULTON,both
453,453.0,4074413.0,0.62,1260.0,12104S,12104S,04S,04S,60.0,FULTON,121.0,black,46545.0,04S,1792.0,13.0,840.0,860.0,0.0,0.0,FULTON,both
454,454.0,4074471.0,0.5,1264.0,12104X1,12104X1,04X1,04X1,60.0,FULTON,121.0,black,35759.0,04X1,1508.0,9.0,670.0,683.0,0.0,0.0,FULTON,both
455,455.0,4074548.0,0.25,1259.0,12104M,12104M,04M,04M,60.0,FULTON,121.0,black,21568.0,04M,580.0,6.0,192.0,200.0,0.0,0.0,FULTON,both
456,456.0,4074582.0,0.34,1261.0,12104T,12104T,04T,04T,60.0,FULTON,121.0,black,35386.0,04T,922.0,4.0,421.0,426.0,0.0,0.0,FULTON,both
457,457.0,4074632.0,0.58,1339.0,12110M,12110M,10M,10M,60.0,FULTON,121.0,black,36298.0,10M,1998.0,17.0,882.0,911.0,0.0,0.0,FULTON,both
458,458.0,4074689.0,0.21,1265.0,12104X2,12104X2,04X2,04X2,60.0,FULTON,121.0,black,35959.0,04X2,595.0,7.0,200.0,209.0,0.0,0.0,FULTON,both
459,459.0,4074744.0,0.47,1258.0,12104L,12104L,04L,04L,60.0,FULTON,121.0,black,36129.0,04L,1233.0,18.0,455.0,478.0,0.0,0.0,FULTON,both
460,460.0,4074786.0,0.36,1252.0,12104D,12104D,04D,04D,60.0,FULTON,121.0,black,35651.0,04D,1190.0,9.0,521.0,534.0,0.0,0.0,FULTON,both
461,461.0,4079016.0,0.27,1254.0,12104G,12104G,04G,04G,60.0,FULTON,121.0,black,36778.0,04G,592.0,4.0,195.0,200.0,0.0,0.0,FULTON,both
462,462.0,4079062.0,0.32,1249.0,12104A,12104A,04A,04A,60.0,FULTON,121.0,black,30341.0,04A,1024.0,8.0,352.0,365.0,0.0,0.0,FULTON,both
463,463.0,4079117.0,0.63,1257.0,12104K,12104K,04K,04K,60.0,FULTON,121.0,black,35074.0,04K,1889.0,27.0,762.0,793.0,0.0,0.0,FULTON,both
464,464.0,4079166.0,0.08,1263.0,12104W,12104W,04W,04W,60.0,FULTON,121.0,black,38930.0,04W,1434.0,9.0,260.0,276.0,0.0,0.0,FULTON,both
465,465.0,4079200.0,0.49,1332.0,12110F,12110F,10F,10F,60.0,FULTON,121.0,black,40447.0,10F,897.0,12.0,472.0,486.0,0.0,0.0,FULTON,both
466,466.0,4079242.0,0.53,1247.0,12103S,12103S,03S,03S,60.0,FULTON,121.0,black,35997.0,03S,583.0,4.0,230.0,237.0,0.0,0.0,FULTON,both
467,467.0,4079308.0,0.82,1317.0,12109D,12109D,09D,09D,60.0,FULTON,121.0,black,26088.0,09D,1612.0,7.0,630.0,642.0,0.0,0.0,FULTON,both
468,468.0,4079380.0,0.86,1235.0,12103C,12103C,03C,03C,60.0,FULTON,121.0,black,39291.0,03C,1300.0,7.0,500.0,507.0,0.0,0.0,FULTON,both
469,469.0,4079432.0,0.33,1240.0,12103H,12103H,03H,03H,60.0,FULTON,121.0,black,35997.0,03H,798.0,4.0,245.0,251.0,0.0,0.0,FULTON,both
470,470.0,4124660.0,2.58,605.0,067OR03,067OR03,OR03,OREGON 03,33.0,COBB,67.0,,56990.0,OREGON 03,2528.0,408.0,633.0,1074.0,0.0,0.0,COBB,both
471,471.0,4124869.0,1.21,582.0,067MR2A,067MR2A,MR2A,MARIETTA 2A,33.0,COBB,67.0,white,89297.0,MARIETTA 2A,1840.0,822.0,350.0,1198.0,0.0,0.0,COBB,both
472,472.0,4118021.0,2.34,600.0,067NP01,067NP01,NP01,NORTON PARK 01,33.0,COBB,67.0,,78399.0,NORTON PARK 01,3287.0,806.0,710.0,1577.0,0.0,0.0,COBB,both
473,473.0,4118177.0,2.5,542.0,067FO01,067FO01,FO01,FAIR OAKS 01,33.0,COBB,67.0,,59273.0,FAIR OAKS 01,2864.0,438.0,934.0,1406.0,0.0,0.0,COBB,both
474,474.0,4295661.0,1.89,564.0,067LA01,067LA01,LA01,LASSITER 01,33.0,COBB,67.0,white,135333.0,LASSITER 01,,,,,,,,left_only
475,475.0,4295749.0,0.96,560.0,067KL01,067KL01,KL01,KELL 01,33.0,COBB,67.0,white,90600.0,KELL 01,1666.0,626.0,275.0,947.0,0.0,0.0,COBB,both
476,476.0,4295798.0,1.7,619.0,067RM01,067RM01,RM01,ROCKY MOUNT 01,33.0,COBB,67.0,white,107844.0,ROCKY MOUNT 01,,,,,,,,left_only
477,477.0,4295865.0,2.12,535.0,067EA02,067EA02,EA02,EASTSIDE 02,33.0,COBB,67.0,white,103993.0,EASTSIDE 02,3489.0,1560.0,688.0,2328.0,0.0,0.0,COBB,both
478,478.0,4295947.0,1.18,636.0,067SO01,067SO01,SO01,SOPE CREEK 01,33.0,COBB,67.0,white,128431.0,SOPE CREEK 01,1952.0,910.0,386.0,1337.0,0.0,0.0,COBB,both
479,479.0,4129892.0,2.05,543.0,067FO02,067FO02,FO02,FAIR OAKS 02,33.0,COBB,67.0,,52712.0,FAIR OAKS 02,3196.0,449.0,804.0,1292.0,0.0,0.0,COBB,both
480,480.0,4129965.0,1.38,544.0,067FO04,067FO04,FO04,FAIR OAKS 04,33.0,COBB,67.0,,44912.0,FAIR OAKS 04,1714.0,321.0,345.0,687.0,0.0,0.0,COBB,both
481,481.0,4130048.0,1.94,583.0,067MR2B,067MR2B,MR2B,MARIETTA 2B,33.0,COBB,67.0,,65711.0,MARIETTA 2B,3404.0,939.0,790.0,1775.0,0.0,0.0,COBB,both
482,482.0,4289302.0,1.77,510.0,067BF02,067BF02,BF02,BELLS FERRY 02,33.0,COBB,67.0,white,88512.0,BELLS FERRY 02,2438.0,795.0,468.0,1314.0,0.0,0.0,COBB,both
483,483.0,4289361.0,1.73,519.0,067BW01,067BW01,BW01,BLACKWELL 01,33.0,COBB,67.0,white,92280.0,BLACKWELL 01,2061.0,661.0,405.0,1110.0,0.0,0.0,COBB,both
484,484.0,4289422.0,2.55,550.0,067GT01,067GT01,GT01,GRITTERS 01,33.0,COBB,67.0,white,86430.0,GRITTERS 01,3289.0,1123.0,588.0,1779.0,0.0,0.0,COBB,both
485,485.0,4289508.0,1.12,579.0,067MK01,067MK01,MK01,MCCLESKEY 01,33.0,COBB,67.0,white,102494.0,MCCLESKEY 01,1520.0,626.0,283.0,940.0,0.0,0.0,COBB,both
486,486.0,4289568.0,1.92,601.0,067NS01,067NS01,NS01,NICHOLSON 01,33.0,COBB,67.0,white,98730.0,NICHOLSON 01,2075.0,709.0,356.0,1106.0,0.0,0.0,COBB,both
487,487.0,4289645.0,1.31,508.0,067AD01,067AD01,AD01,ADDISON 01,33.0,COBB,67.0,white,96407.0,ADDISON 01,1919.0,731.0,379.0,1145.0,0.0,0.0,COBB,both
488,488.0,4289689.0,0.91,625.0,067SI01,067SI01,SI01,SIMPSON 01,33.0,COBB,67.0,white,123586.0,SIMPSON 01,1629.0,652.0,272.0,938.0,0.0,0.0,COBB,both
489,489.0,4275541.0,1.28,590.0,067MR6A,067MR6A,MR6A,MARIETTA 6A,33.0,COBB,67.0,white,58686.0,MARIETTA 6A,1852.0,200.0,422.0,644.0,0.0,0.0,COBB,both
490,490.0,4263885.0,2.96,589.0,067MR5B,067MR5B,MR5B,MARIETTA 5B,33.0,COBB,67.0,white,71131.0,MARIETTA 5B,1919.0,172.0,447.0,636.0,0.0,0.0,COBB,both
491,491.0,4144240.0,2.36,554.0,067HY01,067HY01,HY01,HAYES 01,33.0,COBB,67.0,white,93193.0,HAYES 01,3296.0,1387.0,461.0,1892.0,0.0,0.0,COBB,both
492,492.0,4144356.0,3.46,611.0,067PM02,067PM02,PM02,PINE MOUNTAIN 02,33.0,COBB,67.0,white,86939.0,PINE MOUNTAIN 02,2392.0,1272.0,232.0,1523.0,0.0,0.0,COBB,both
493,493.0,4144474.0,4.17,521.0,067CH02,067CH02,CH02,CHEATHAM HILL 02,33.0,COBB,67.0,white,96504.0,CHEATHAM HILL 02,2487.0,1013.0,394.0,1455.0,0.0,0.0,COBB,both
494,494.0,4244199.0,1.55,609.0,067PF01,067PF01,PF01,POWERS FERRY 01,33.0,COBB,67.0,white,72146.0,POWERS FERRY 01,2812.0,892.0,543.0,1502.0,0.0,0.0,COBB,both
495,495.0,4244374.0,3.43,1302.0,12108E,12108E,08E,08E,60.0,FULTON,121.0,white,269010.0,08E,2262.0,999.0,511.0,1525.0,0.0,0.0,FULTON,both
496,496.0,4244438.0,2.37,647.0,067VG04,067VG04,VG04,VININGS 04,33.0,COBB,67.0,white,126661.0,VININGS 04,2850.0,1172.0,525.0,1727.0,0.0,0.0,COBB,both
497,497.0,4237877.0,2.86,592.0,067MR7A,067MR7A,MR7A,MARIETTA 7A,33.0,COBB,67.0,,45574.0,MARIETTA 7A,2775.0,180.0,553.0,760.0,0.0,0.0,COBB,both
498,498.0,4228140.0,1.39,545.0,067FO05,067FO05,FO05,FAIR OAKS 05,33.0,COBB,67.0,,40611.0,FAIR OAKS 05,1373.0,190.0,235.0,440.0,0.0,0.0,COBB,both
499,499.0,4228201.0,3.25,581.0,067MR1A,067MR1A,MR1A,MARIETTA 1A,33.0,COBB,67.0,,44243.0,MARIETTA 1A,2609.0,299.0,522.0,853.0,0.0,0.0,COBB,both
500,500.0,4221239.0,6.2,529.0,067DI01,067DI01,DI01,DOBBINS 01,33.0,COBB,67.0,,48433.0,DOBBINS 01,3008.0,206.0,652.0,885.0,0.0,0.0,COBB,both
501,501.0,4213327.0,1.87,632.0,067SN5A,067SN5A,SN5A,SMYRNA 5A,33.0,COBB,67.0,,49751.0,SMYRNA 5A,2782.0,467.0,729.0,1245.0,0.0,0.0,COBB,both
502,502.0,4213464.0,1.69,630.0,067SN3A,067SN3A,SN3A,SMYRNA 3A,33.0,COBB,67.0,,57525.0,SMYRNA 3A,2948.0,577.0,772.0,1395.0,0.0,0.0,COBB,both
503,503.0,4167376.0,1.34,587.0,067MR4C,067MR4C,MR4C,MARIETTA 4C,33.0,COBB,67.0,white,74968.0,MARIETTA 4C,2283.0,984.0,444.0,1454.0,0.0,0.0,COBB,both
504,504.0,4167456.0,3.12,557.0,067KE3A,067KE3A,KE3A,KENNESAW 3A,33.0,COBB,67.0,white,75715.0,KENNESAW 3A,4130.0,692.0,906.0,1660.0,0.0,0.0,COBB,both
505,505.0,4171830.0,1.3,585.0,067MR4A,067MR4A,MR4A,MARIETTA 4A,33.0,COBB,67.0,white,83951.0,MARIETTA 4A,1620.0,892.0,251.0,1163.0,0.0,0.0,COBB,both
506,506.0,4171900.0,1.45,588.0,067MR5A,067MR5A,MR5A,MARIETTA 5A,33.0,COBB,67.0,,54417.0,MARIETTA 5A,1814.0,194.0,560.0,770.0,0.0,0.0,COBB,both
507,507.0,4198264.0,2.33,634.0,067SN7A,067SN7A,SN7A,SMYRNA 7A,33.0,COBB,67.0,white,99052.0,SMYRNA 7A,3533.0,1217.0,884.0,2167.0,0.0,0.0,COBB,both
508,508.0,4198436.0,2.08,631.0,067SN4A,067SN4A,SN4A,SMYRNA 4A,33.0,COBB,67.0,white,88558.0,SMYRNA 4A,3587.0,950.0,917.0,1911.0,0.0,0.0,COBB,both
509,509.0,4184211.0,1.96,541.0,067EP01,067EP01,EP01,EAST PIEDMONT 01,33.0,COBB,67.0,white,64825.0,EAST PIEDMONT 01,1904.0,493.0,404.0,925.0,0.0,0.0,COBB,both
510,510.0,4184291.0,1.28,555.0,067KE1A,067KE1A,KE1A,KENNESAW 1A,33.0,COBB,67.0,white,77015.0,KENNESAW 1A,1800.0,466.0,303.0,795.0,0.0,0.0,COBB,both
511,511.0,4184445.0,5.31,512.0,067BG01,067BG01,BG01,BIG SHANTY 01,33.0,COBB,67.0,white,69130.0,BIG SHANTY 01,2134.0,628.0,300.0,966.0,0.0,0.0,COBB,both
512,512.0,4178077.0,1.38,586.0,067MR4B,067MR4B,MR4B,MARIETTA 4B,33.0,COBB,67.0,white,65071.0,MARIETTA 4B,1516.0,445.0,304.0,772.0,0.0,0.0,COBB,both
513,513.0,4178201.0,3.08,536.0,067EL01,067EL01,EL01,ELIZABETH 01,33.0,COBB,67.0,white,68561.0,ELIZABETH 01,2772.0,455.0,527.0,1010.0,0.0,0.0,COBB,both
514,514.0,4149489.0,2.24,610.0,067PM01,067PM01,PM01,PINE MOUNTAIN 01,33.0,COBB,67.0,white,114203.0,PINE MOUNTAIN 01,2632.0,1172.0,321.0,1519.0,0.0,0.0,COBB,both
515,515.0,4149561.0,1.75,556.0,067KE2A,067KE2A,KE2A,KENNESAW 2A,33.0,COBB,67.0,white,85698.0,KENNESAW 2A,2922.0,848.0,519.0,1432.0,0.0,0.0,COBB,both
516,516.0,4149702.0,1.47,594.0,067MS02,067MS02,MS02,MARS HILL 02,33.0,COBB,67.0,white,98446.0,MARS HILL 02,2192.0,684.0,367.0,1090.0,0.0,0.0,COBB,both
517,517.0,4160720.0,1.51,507.0,067AC1C,067AC1C,AC1C,ACWORTH 1C,33.0,COBB,67.0,white,79031.0,ACWORTH 1C,3568.0,670.0,798.0,1522.0,0.0,0.0,COBB,both
518,518.0,4160870.0,1.73,558.0,067KE4A,067KE4A,KE4A,KENNESAW 4A,33.0,COBB,67.0,white,77266.0,KENNESAW 4A,2832.0,746.0,551.0,1361.0,0.0,0.0,COBB,both
519,519.0,4160936.0,1.67,559.0,067KE5A,067KE5A,KE5A,KENNESAW 5A,33.0,COBB,67.0,white,79632.0,KENNESAW 5A,4459.0,1306.0,942.0,2313.0,0.0,0.0,COBB,both
520,520.0,4161012.0,2.26,514.0,067BK01,067BK01,BK01,BAKER 01,33.0,COBB,67.0,white,83133.0,BAKER 01,3456.0,818.0,691.0,1554.0,0.0,0.0,COBB,both
521,521.0,4203249.0,1.68,602.0,067OK01,067OK01,OK01,OAKDALE 01,33.0,COBB,67.0,white,114410.0,OAKDALE 01,3000.0,869.0,723.0,1629.0,0.0,0.0,COBB,both
522,522.0,4203435.0,2.03,599.0,067NJ01,067NJ01,NJ01,NICKAJACK 01,33.0,COBB,67.0,white,96528.0,NICKAJACK 01,3515.0,497.0,946.0,1480.0,0.0,0.0,COBB,both
523,523.0,4208674.0,1.89,633.0,067SN6A,067SN6A,SN6A,SMYRNA 6A,33.0,COBB,67.0,white,117261.0,SMYRNA 6A,4267.0,1182.0,1105.0,2351.0,0.0,0.0,COBB,both
524,524.0,4208817.0,1.17,646.0,067VG03,067VG03,VG03,VININGS 03,33.0,COBB,67.0,white,101153.0,VININGS 03,3423.0,815.0,846.0,1703.0,0.0,0.0,COBB,both
525,525.0,4208898.0,1.6,645.0,067VG02,067VG02,VG02,VININGS 02,33.0,COBB,67.0,,85128.0,VININGS 02,4691.0,864.0,1064.0,1973.0,0.0,0.0,COBB,both
526,526.0,4231120.0,1.11,629.0,067SN2A,067SN2A,SN2A,SMYRNA 2A,33.0,COBB,67.0,,63168.0,SMYRNA 2A,3663.0,507.0,1041.0,1587.0,0.0,0.0,COBB,both
527,527.0,4231203.0,1.16,628.0,067SN1A,067SN1A,SN1A,SMYRNA 1A,33.0,COBB,67.0,,62805.0,SMYRNA 1A,2931.0,363.0,814.0,1214.0,0.0,0.0,COBB,both
528,528.0,4269347.0,1.91,591.0,067MR6B,067MR6B,MR6B,MARIETTA 6B,33.0,COBB,67.0,white,84439.0,MARIETTA 6B,2236.0,748.0,492.0,1268.0,0.0,0.0,COBB,both
529,529.0,4269518.0,1.63,537.0,067EL02,067EL02,EL02,ELIZABETH 02,33.0,COBB,67.0,white,71124.0,ELIZABETH 02,1852.0,688.0,341.0,1065.0,0.0,0.0,COBB,both
530,530.0,4283556.0,1.46,539.0,067EL04,067EL04,EL04,ELIZABETH 04,33.0,COBB,67.0,white,69450.0,ELIZABETH 04,2135.0,513.0,483.0,1034.0,0.0,0.0,COBB,both
531,531.0,4283656.0,2.39,627.0,067SM03,067SM03,SM03,SEWELL MILL 03,33.0,COBB,67.0,white,77698.0,SEWELL MILL 03,3646.0,889.0,772.0,1716.0,0.0,0.0,COBB,both
532,532.0,4283787.0,1.6,538.0,067EL03,067EL03,EL03,ELIZABETH 03,33.0,COBB,67.0,white,100849.0,ELIZABETH 03,2389.0,989.0,431.0,1480.0,0.0,0.0,COBB,both
533,533.0,4283868.0,1.34,540.0,067EL05,067EL05,EL05,ELIZABETH 05,33.0,COBB,67.0,white,107569.0,ELIZABETH 05,2487.0,852.0,521.0,1431.0,0.0,0.0,COBB,both
534,534.0,4661356.0,4.37,948.0,089SM,089SM,SM,SALEM MIDDLE,44.0,DEKALB,89.0,black,67964.0,SALEM MIDDLE,2738.0,53.0,1590.0,1649.0,0.0,0.0,DEKALB,both
535,535.0,4661421.0,1.17,902.0,089MV,089MV,MV,MILLER GROVE ROAD,44.0,DEKALB,89.0,black,79162.0,MILLER GROVE ROAD,1797.0,46.0,1054.0,1103.0,0.0,0.0,DEKALB,both
536,536.0,4661462.0,0.47,809.0,089CC,089CC,CC,COLUMBIA ELEM,44.0,DEKALB,89.0,black,37708.0,COLUMBIA ELEM,1213.0,9.0,489.0,506.0,0.0,0.0,DEKALB,both
537,537.0,4661502.0,0.83,850.0,089FL,089FL,FL,FLAT SHOALS LIBRARY,44.0,DEKALB,89.0,black,53082.0,FLAT SHOALS LIBRARY,1956.0,19.0,838.0,866.0,0.0,0.0,DEKALB,both
538,538.0,4661550.0,1.34,819.0,089CM,089CM,CM,COLUMBIA MIDDLE,44.0,DEKALB,89.0,black,48321.0,COLUMBIA MIDDLE,1621.0,19.0,611.0,638.0,0.0,0.0,DEKALB,both
539,539.0,4661599.0,0.61,959.0,089TC,089TC,TC,TONEY ELEM,44.0,DEKALB,89.0,black,31018.0,TONEY ELEM,1343.0,19.0,687.0,710.0,0.0,0.0,DEKALB,both
540,540.0,4661641.0,0.87,872.0,089KE,089KE,KE,KNOLLWOOD ELEM,44.0,DEKALB,89.0,black,58064.0,KNOLLWOOD ELEM,1875.0,55.0,844.0,916.0,0.0,0.0,DEKALB,both
541,541.0,4661698.0,1.03,964.0,089WA,089WA,WA,WADSWORTH ELEM,44.0,DEKALB,89.0,black,39815.0,WADSWORTH ELEM,2397.0,39.0,1108.0,1159.0,0.0,0.0,DEKALB,both
542,542.0,4661752.0,0.66,942.0,089SG,089SG,SG,SNAPFINGER ELEM,44.0,DEKALB,89.0,black,49201.0,SNAPFINGER ELEM,1535.0,28.0,907.0,941.0,0.0,0.0,DEKALB,both
543,543.0,4811515.0,1.28,1723.0,13566,13566,66,PINCKNEYVILLE O,67.0,GWINNETT,135.0,hispanic,43949.0,PINCKNEYVILLE O,2411.0,231.0,609.0,861.0,0.0,0.0,GWINNETT,both
544,544.0,4811580.0,3.8,1695.0,13538,13538,38,PINCKNEYVILLE F,67.0,GWINNETT,135.0,hispanic,48601.0,PINCKNEYVILLE F,1409.0,179.0,257.0,452.0,0.0,0.0,GWINNETT,both
545,545.0,4811658.0,3.16,1716.0,13559,13559,59,PINCKNEYVILLE N,67.0,GWINNETT,135.0,,46957.0,PINCKNEYVILLE N,1930.0,205.0,664.0,889.0,0.0,0.0,GWINNETT,both
546,546.0,4811745.0,0.73,906.0,089NC,089NC,NC,NORTH HAIRSTON,44.0,DEKALB,89.0,black,60236.0,NORTH HAIRSTON,1663.0,106.0,668.0,787.0,0.0,0.0,DEKALB,both
